Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
Healthcare project to be implemented in HCM City,HCM Cityâ€™s Peopleâ€™s Committee has approved a project aiming to improve the quality of healthcare regarding infectious diseases and HIV/AIDS.,[],2017-08-16,vietnamnews.vn,"HCM City â€™s Peopleâ€™s Committee has approved a project aiming to improve the quality of healthcare regarding infectious diseases and HIV/AIDS. â€” Photo plo.vn HCM CITY â€” HCM Cityâ€™s Peopleâ€™s Committee has approved a project aiming to improve the quality of healthcare regarding infectious diseases and HIV/AIDS. It aims to enhance and maintain the capacity of preventing, diagnosing and responding to contagious diseases and providing healthcare service for HIV treatment in 2017. The project, with funding of VNÄ�35 billion provided by the US Centres for Disease Control and Prevention, provides preventive healthcare service for HIV/AIDS in a sustainable and effective way, contributing to national HIV/AIDS prevention and treatment. It offers in-person service for patients, as well as improving the techniques and capacity of medical units. The project will be implemented from this month until April next year at the municipal Health Department, some health centres and hospitals in the city such as HIV/AIDS preventive centre, Pháº¡m Ngá»�c Tháº¡ch Hospital, Tropical Disease Hospital, pediatrics hospitals No.1 and No.2 Pasteur Institute. â€” VNS",Society,"['project', 'diseases', 'preventive', 'hcm', 'city', 'quality', 'hivaids', 'regarding', 'service', 'prevention', 'implemented', 'healthcare']","HCM City â€™s Peopleâ€™s Committee has approved a project aiming to improve the quality of healthcare regarding infectious diseases and HIV/AIDS. â€” Photo plo.vnHCM CITY â€” HCM Cityâ€™s Peopleâ€™s Committee has approved a project aiming to improve the quality of healthcare regarding infectious diseases and HIV/AIDS. It aims to enhance and maintain the capacity of preventing, diagnosing and responding to contagious diseases and providing healthcare service for HIV treatment in 2017. The project, with funding of VNÄ�35 billion provided by the US Centres for Disease Control and Prevention, provides preventive healthcare service for HIV/AIDS in a sustainable and effective way, contributing to national HIV/AIDS prevention and treatment. The project will be implemented from this month until April next year at the municipal Health Department, some health centres and hospitals in the city such as HIV/AIDS preventive centre, Pháº¡m Ngá»�c Tháº¡ch Hospital, Tropical Disease Hospital, pediatrics hospitals No.1 and No.2 Pasteur Institute.",http://vietnamnews.vn/society/392054/healthcare-project-to-be-implemented-in-hcm-city.html
VN told to stop spread of AIDS,President Nguyen Minh Triet has called on all Vietnamese people to actively participate in the fight against HIV/AIDS.,[],2006-11-30,vietnamnews.vn,"VN told to stop spread of AIDS (30-11-2006) More than 600 representatives from the UN, international groups, local authorities and youth unions at a programme held in Nam Dinh City to promote UN MillenniumDevelopment Goals, focusing on a sustainable environment and HIV/AIDS. â€” VNA/VNS Photo Dinh Tran HA NOI â€” President Nguyen Minh Triet has called on all Vietnamese people to actively participate in the fight against HIV/AIDS. ""Keep the promise. Stop AIDS,"" Triet said at a meeting held yesterday by the Ministry of Health and Ha Noiâ€™s Peopleâ€™s Committee, in the lead-up to World AIDS Day tomorrow. At the meeting, Triet praised the good results that Viet Nam had been achieving in the fight against HIV/AIDS in the past years. He thanked international governments, NGOs and individuals for supporting Viet Nam in the fight against HIV/AIDS in the country. ""HIV/AIDS prevention activities should be one of the tasks that takes top priority in the cause of socio-economic development. It requires the participation and close co-operation of ministries, organisations and individuals,"" Triet said. ""There isnâ€™t yet a vaccine for the disease. But if we build up the whole communityâ€™s consciousness when it comes to prevention, we can stop this hurtful diseaseâ€™s spread,"" added Triet. In the opening speech, Deputy Prime Minister Truong Vinh Trong also suggested that all ministries and people should strengthen the HIV/AIDS prevention activities by understanding comprehensively Decision 54 of the Central Partyâ€™s Committee on leadership, preventing HIV/AIDS and the Law on HIV/AIDS prevention. Trong also called on international governments and organisations to further support Viet Nam in its HIV/AIDS prevention activities. The Ministry of Health estimated that Viet Nam needed US$400 million for HIV/AIDS prevention activities in the period 2006-2010. According to statistics from the ministry, 112,444 cases of HIV had been reported by October 30, 2006, of which 19,152 cases had been full-blown into AIDS and 11,155 had led to deaths.",Society,"['ministry', 'spread', 'international', 'told', 'fight', 'vn', 'nam', 'stop', 'hivaids', 'viet', 'prevention', 'aids', 'triet']","Stop AIDS,"" Triet said at a meeting held yesterday by the Ministry of Health and Ha Noiâ€™s Peopleâ€™s Committee, in the lead-up to World AIDS Day tomorrow. ""HIV/AIDS prevention activities should be one of the tasks that takes top priority in the cause of socio-economic development. In the opening speech, Deputy Prime Minister Truong Vinh Trong also suggested that all ministries and people should strengthen the HIV/AIDS prevention activities by understanding comprehensively Decision 54 of the Central Partyâ€™s Committee on leadership, preventing HIV/AIDS and the Law on HIV/AIDS prevention. Trong also called on international governments and organisations to further support Viet Nam in its HIV/AIDS prevention activities. The Ministry of Health estimated that Viet Nam needed US$400 million for HIV/AIDS prevention activities in the period 2006-2010.",https://vietnamnews.vn/society/159640/vn-told-to-stop-spread-of-aids.html
Director of centre for HIV-positive children suspended,"HCM City authorities yesterday suspended Nguyen Thi Kim Tien, director of the Linh Xuan Children Welfare Centre for children with HIV/AIDS.",[],2015-04-08,vietnamnews.vn,"Linh Xuan Centre has 120 children under 16, including 22 in the three to six age group in the Mang Non Ward who are cared for by 15 workers. â€” Photo vnexpress.net HCM CITY (VNS) â€” HCM City authorities yesterday suspended Nguyen Thi Kim Tien, director of the Linh Xuan Children Welfare Centre for children with HIV/AIDS. The action followed an inspection by the citys Labour, Invalid and Social Affairs Department yesterday, a day after Tuoi Tre (Youth) newspaper published a report that said caregivers at the centre smacked HIV-positive children and used slippers to force them to eat. Five caregivers involved in the abuse were also suspended. The suspension will last till April 21, during which time the municipal authority will inspect the implementation of the Law on Child Protection, Care and Education at the centre. Director of the citys Labour, Invalid and Social Affairs Department Tran Trung Dung assigned head of the social sponsor division Le Chu Giang to take over the management of the Linh Xuan centre. Leaders of the Health Ministry, including Deputy Minister Nguyen Thanh Long, asked the relevant agencies to investigate and punish the guilty persons who abused the children with HIV. Linh Xuan Centre has 120 children under 16, including 22 in the three to six age group in the Mang Non Ward who are cared for by 15 workers. Pictures and videos shot since the beginning of the year by Tuoi Tre newspaper showed the caregivers, in the 30 to 52 age group, brutally beating some of the infants in the Mang Non Ward for not eating or for playing during meals. â€” VNS",Society,"['director', 'social', 'suspended', 'linh', 'mang', 'hivpositive', 'centre', 'ward', 'group', 'including', 'xuan', 'non', 'children']","Linh Xuan Centre has 120 children under 16, including 22 in the three to six age group in the Mang Non Ward who are cared for by 15 workers. â€” Photo vnexpress.netHCM CITY (VNS) â€” HCM City authorities yesterday suspended Nguyen Thi Kim Tien, director of the Linh Xuan Children Welfare Centre for children with HIV/AIDS. Director of the city's Labour, Invalid and Social Affairs Department Tran Trung Dung assigned head of the social sponsor division Le Chu Giang to take over the management of the Linh Xuan centre. Leaders of the Health Ministry, including Deputy Minister Nguyen Thanh Long, asked the relevant agencies to investigate and punish the guilty persons who abused the children with HIV. Linh Xuan Centre has 120 children under 16, including 22 in the three to six age group in the Mang Non Ward who are cared for by 15 workers.",http://vietnamnews.vn/society/268760/director-of-centre-for-hiv-positive-children-suspended.html
Cost of AIDS drugs may skyrocket,"With the US pushing for implementation of intellectual property provisions far in excess of what Viet Nam and other countries in the region have agreed under World Trade Organisation regulations, prices of HIV and other drugs could skyrocket in Viet Nam, according to the Viet Nam Network of People living with HIV (VNP+).",[],2011-06-29,vietnamnews.vn,"A doctor in the northern province of Ninh Binhs Centre for HIV/AIDS Prevention and Control instructs an HIV carrier about treatment. HIV/AIDS patients might have to pay more for their drugs due to US regulations on intellectual property. â€” VNA/VNS Photo Duong Ngoc HCM CITY â€“ With the US pushing for implementation of intellectual property provisions far in excess of what Viet Nam and other countries in the region have agreed under World Trade Organisation regulations, prices of HIV and other drugs could skyrocket in Viet Nam, according to the Viet Nam Network of People living with HIV (VNP+). The VNP+ said it and other organisations in the region were aware that the US had declared war on generic AIDS medicines through free trade negotiations with countries in the region. It expected the prices of medicines for HIV, TB, hepatitis C and other major diseases to increase as a result. At the seventh round of the Trans-Pacific Partnership Agreement (TPPA) negotiations which wrapped up in HCM City last week, the US had taken intellectual property demands beyond what had been agreed under the WTOs Trade Related Aspects of Intellectual Property Rights, the VNP+ said. Do Dang Dong, national co-ordinator of the VNP+, said the drug prices would rise because under IP rules, all countries would have to import them from manufacturers, mostly American. The negotiations which came barely 10 days after the United Nations High Level Meeting on HIV and AIDS in New York where all countries including the US committed to ""ensure that intellectual property rights provisions in trade agreements do not undermine these existing flexibilities, as confirmed by the Doha Declaration on the TRIPS Agreement and Public Health."" The Vietnamese generics industry, with support from the Government, was taking the lead in providing affordable treatment for hepatitis-C, Noah Metheny of the Thai AIDS Treatment Action Group said. However, US drug giant Roche is challenging Viet Nams generic production of pegylated interferon and now the TPPA negotiations are threatening to impose even greater legal barriers that may prevent similar attempts by the country to ensure generic production of key medicines,"" according to Metheny. Dong said:""I wonder if President [Barack] Obama and Secretary [Hillary] Clinton realise that the US trade representative is currently demanding that Viet Nam change its laws in ways that would prevent affordable generic production of new AIDS medicines."" For many HIV-positive drug users in the Asian region who also have hepatitis-C, Viet Nam offers the best hope for supplying generic pegylated interferon, the costly medicine used to treat hepatitis-C, according to the VNP+. Pegylated interferon has been patented in India and Indian generic companies are reluctant to produce it. The TPPA negotiations will not only make it difficult for Viet Nam and Malaysia to emulate the Indian example, they will in fact mandate that these countries grant patents on small changes made to existing medicines. Peter Maybarduk of the US group Public Citizen agreed: ""The US seems obsessed with maximising intellectual property and favouring the big drug companies, even if it leads to low-quality patents that do nothing for innovation and block access to lifesaving treatment."" Over 80 per cent of those on AIDS treatment in poor countries are taking generic medicines. Generic production pushed down the price of first-line AIDS medicines from US$15,000 per patient per year to less than $70.",Society,"['property', 'generic', 'nam', 'cost', 'hiv', 'viet', 'intellectual', 'trade', 'aids', 'skyrocket', 'countries', 'negotiations', 'drugs']","HIV/AIDS patients might have to pay more for their drugs due to US regulations on intellectual property. The VNP+ said it and other organisations in the region were aware that the US had declared war on generic AIDS medicines through free trade negotiations with countries in the region. It expected the prices of medicines for HIV, TB, hepatitis C and other major diseases to increase as a result. Over 80 per cent of those on AIDS treatment in poor countries are taking generic medicines. Generic production pushed down the price of first-line AIDS medicines from US$15,000 per patient per year to less than $70.",http://vietnamnews.vn/society/212824/cost-of-aids-drugs-may-skyrocket.html
Prejudice hinders reintegration,"Less than a fifth of people from vulnerable groups including former drug addicts, sex workers and people affected by HIV are able to access loans in order to rebuild their lives.",[],2013-11-01,vietnamnews.vn,"Former drug users practise on industrial textile machines at a rehabilitation centre in Ha Noi. Only 17 per cent of people from vulnerable groups such as former drug addicts, sex workers and HIV carriers are able to access loans to find work and rebuild their lives. â€” VNA/VNS Photo Dinh Tran HA NOI (VNS) â€” Less than a fifth of people from vulnerable groups including former drug addicts, sex workers and people affected by HIV are able to access loans in order to rebuild their lives. The demand for loans among these people is high, with nearly 86 per cent having expressed the need, but added they are often hampered by prejudice. Also, they have to struggle to find work in the face of workplace discrimination. The statistics come from a new survey conducted by the Ministry of Labour, Invalids and Social Affairs (MOLISA). Seven provinces and cities throughout the country were canvassed, including Ha Noi, HCM City, Nghe An and Can Tho. The survey received nearly 1,550 responses in July this year from former drug addicts, sex workers and people affected by HIV, including those with HIV or a spouse, parent or child of those with HIV. Le Duc Hien, deputy director of the Department for the Prevention of Social Evils, said the Ministry of Labour, Invalids and Social Affairs will draft a decision for a policy to increase access to loans for people from these vulnerable communities and submit it to the Prime Minister for approval within the year. Hien said helping people from vulnerable groups was very important as it would not only directly help these people but also help their families improve their lives and help to contribute to the common social order and community development. ""They must not be left alone,"" he emphasised. Accessing vocational training and finding stable jobs was another major issue for the respondents, with nearly 58 per cent stating a desire to receive vocational training, but only over 14 per cent said they had been offered help in seeking training or finding jobs. The MOLISA survey reveals that just over 7 per cent of the survey respondents are university graduates, while the rest had only graduated from high school or lower levels. An anonymous respondent to the MOLISA survey said that having a history of being a drug addict in the past, he found himself a very unattractive candidate for companies offering work. ""Vocational training schools and companies give us many excuses for not accepting us,"" he said. While nearly 70 per cent of respondents said they are working, only 18 per cent of them earned VND3-5 million (US$140-240) a month and 57 per cent earned only VND1-3 million ($47-140). Because of poor health, lack of professional experience, limited educational background and their own sense of inferiority, respondents said they preferred doing seasonal jobs and freelancing (39 per cent) or decide to start a small businesses (56 per cent). Only 13 per cent said they wanted to work for a company as a full time employee. According to a report by the Department for Prevention of Social Evils operating under MOLISA, social discrimination, limited educational background and sometimes poor health are reasons making these groups find it difficult in accessing finance to rebuild their lives. The report also highlighted the Government only has a policy to offer loans towards poor households and there is no specific policy to offer loans towards these vulnerable groups. While the risk of offering loans to the groups seems high, MOLISA survey revealed that in reality, over 79 per cent of those who successfully borrowed loans had also managed to repay the loans. The Department for Prevention of Social Evils said support from both local and central Governments and from social organisations should be increased to help such vulnerable people. The support should be made through a range of measures such as promoting empowering legal policies, increasing professional consultation, raising job placement activities, promoting media coverage to reduce social discrimination and promoting access to loans for vulnerable people. The Department added that the Viet Nam Bank for Social Policies, which was responsible for offering financial support towards special groups of people, must work to create a more favourable and helpful environment at a local level for those from vulnerable groups. â€” VNS",Society,"['social', 'reintegration', 'molisa', 'work', 'drug', 'vulnerable', 'cent', 'loans', 'groups', 'hinders', 'help', 'prejudice', 'survey']","The demand for loans among these people is high, with nearly 86 per cent having expressed the need, but added they are often hampered by prejudice. The statistics come from a new survey conducted by the Ministry of Labour, Invalids and Social Affairs (MOLISA). The MOLISA survey reveals that just over 7 per cent of the survey respondents are university graduates, while the rest had only graduated from high school or lower levels. The report also highlighted the Government only has a policy to offer loans towards poor households and there is no specific policy to offer loans towards these vulnerable groups. The Department for Prevention of Social Evils said support from both local and central Governments and from social organisations should be increased to help such vulnerable people.",http://vietnamnews.vn/society/247032/prejudice-hinders-reintegration.html
Community sites help drug addicts access treatment services,"Five pilot sites in the city were set up with staff who have professional and technical training offered by the cityâ€™s Department of Labour, Invalids and Social Affairs and the Center for Supporting Community Development Initiatives (SCDI).",[],2019-01-05,vietnamnews.vn,"HCM CITY â€“ A 51-year-old former drug addict in HCM Cityâ€™s District 1, who has been receiving a daily methadone treatment at a local health centre, now has a stable income as a motorbike taxi driver. The man, who wanted to remain anonymous, said he received treatment from the District 1 Health Centre thanks to advice from a Community Consulting Site in the districtâ€™s Pháº¡m NgÅ© LÃ£o Ward. Methadone, a synthetic opioid, can be used to treat severe pain or opiate addictions, especially addiction to heroin. â€œI was addicted for many years. I visited addiction treatment centres many times, but always relapsed,â€� the man said. He began receiving assistance from the Community Consulting Site in early 2016 from its social workers who work as volunteers. Another man, a 58-year-old from District 8, who tested positive for HIV, has also received support from a local Community Consulting Site. In September 2016, he returned home from the PhÃº VÄƒn Addiction Treatment and Social Welfare Establishment in BÃ¬nh Tháº¡nh District, but became more ill. â€œAt that time, I was very afraid of returning home because of my disease,â€� he said. In 2017, he contacted the Peopleâ€™s Committee in District 8â€™s Ward 8 where a Community Consulting Site is located. He later became a volunteer at the site. He has encouraged other drug addicts and people with HIV/AIDS to visit the site for consultations and treatment. The consulting sites in District 8â€™s Ward 8 and District 1â€™s Pháº¡m NgÅ© LÃ£o Ward are two of five pilot sites in the city with staff who have professional and technical training offered by the cityâ€™s Department of Labour, Invalids and Social Affairs and the Center for Supporting Community Development Initiatives (SCDI). The SCDI is an NGO that aims to improve the quality of life of the most vulnerable populations, including drug users, sex workers, and PLHIV (people living with HIV), their partners and their children. The staff at the consulting sites are knowledgeable about hepatitis C, health insurance, and methadone. Between 2017 and 2018, staff and volunteers at the five sites provided consulting to 879 people and free health insurance cards to six people. They persuaded 42 addicts to accept community-based treatment and introduced 72 other addicts to methadone treatment at health centres in the city. They also helped 22 former addicts find jobs and six others to access loans totalling VNÄ�110 million (US$4,746), and connected local sponsors to help support addicts with financial difficulties. Huá»³nh Thanh Khiáº¿t, deputy director of the cityâ€™s Department of Labour, Invalids and Social Affairs, said the cityâ€™s community consulting sites play an important role in reducing the number of addicts brought to addiction treatment establishments. â€œThe city plans to reduce the number of these addicts by 6 per cent by 2020,â€� Khiáº¿t said, adding that the city has nearly 12,000 addicts being treated at these establishments. Of these, 70 per cent live in the city. â€œThe cityâ€™s total number of managed addicts is more than 18,000,â€� he added. Nguyá»…n Tuáº¥n Anh, deputy head of the cityâ€™s Social Evils Prevention Division under the department, said that his division would work with local peopleâ€™s committees to allocate funds for these community consulting sites so they can improve their operations. â€œThe city now has 125 community consulting sites,â€� Anh said. LÃª Thá»‹ Loan, head of the social work team at the Community Consulting Site in District 4â€™s Ward 8, said the shortage of funds was the main barrier to operating well. â€œWhen an addict wants to give up but there is no supportive environment or assistance from local authorities, they can relapse easily,â€� she said. Nguyá»…n HoÃ i HÆ°Æ¡ng, deputy director of SCDI, said the consulting sites would help addicts access community-based treatment â€œThat is why SCDI worked with the Ministry of Labour, Invalids and Social Affairs to set up these sites,â€� HÆ°Æ¡ng said.â€“VNS",Society,"['social', 'access', 'community', 'consulting', 'services', 'site', 'citys', 'drug', 'district', 'local', 'sites', 'help', 'addicts', 'treatment']","He began receiving assistance from the Community Consulting Site in early 2016 from its social workers who work as volunteers. Another man, a 58-year-old from District 8, who tested positive for HIV, has also received support from a local Community Consulting Site. In 2017, he contacted the Peopleâ€™s Committee in District 8â€™s Ward 8 where a Community Consulting Site is located. They persuaded 42 addicts to accept community-based treatment and introduced 72 other addicts to methadone treatment at health centres in the city. â€œThe city now has 125 community consulting sites,â€� Anh said.",http://vietnamnews.vn/society/483229/community-sites-help-drug-addicts-access-treatment-services.html
Early intervention can prevent HIV spread,"Early intervention and treatment can almost completely prevent transmission of HIV/AIDS in Viet Nam, a workshop heard in Vung Tau on Monday.",[],2012-12-26,vietnamnews.vn,"BA RIA-VUNG TAU (VNS)â€” Early intervention and treatment can almost completely prevent transmission of HIV/AIDS in Viet Nam, a workshop heard in Vung Tau on Monday. If pregnant women with HIV get early access to antiretroviral (ARV) therapy, the transmission rate would be zero per cent, Assoc Prof Dr Bui Duc Duong, deputy head of the Viet Nam Administration of HIV/AIDS Control, said, This means their babies would be healthy like normal ones, he told the workshop that reviewed a project on HIV/AIDS Prevention in Viet Nam funded by the World Bank. Generally, early intervention and treatment would curtail transmission by 96 per cent, he said. For this, more information would need to be disseminated to help people understand that being infected with HIV is not a death sentence, he added. A report by the administration showed that the number of new HIV-infected people has reduced since 2007, going down from 30,846 to 17,780 last year. In the first nine months of this year 8,560 people tested positive. As of September the number of people living with HIV was 206,435. Of them 59,206 have AIDS while 62,073 have so far died of the disease. Dien Bien Province continued to top the country in the ratio of HIV-infected people, with 992.8 per 100,000 population. It was followed by HCM City with 665 and Thai Nguyen Province with 579. In the last five years the number of HIV-infected people aged between 30 and 39 nationwide has been on an upward trend. Last year they accounted for 43 per cent of newly infected people. There has been an increase in the ratio of sexual transmission in the first nine months of this year to 46.4 per cent from 42.3 per cent last year. Most of the incidence was in the Cuu Long (Mekong) River Delta and the south-eastern region. Infections transmitted through blood fell to 41.3 per cent from 46.2 per cent last year, and was mostly found in the northern region. New infections among men who have sex with men have been rising in the last two years. Duong warned of the high risk of HIV infection among ethnic minorities, but said it was difficult to prevent in northern mountain provinces like Dien Bien, Lai Chau, and Lao Cai because of peoples habit of giving themselves opiate shots to relieve pain. More than 69,880 people with HIV use ARV. This number is likely to double by 2015. ""The steady decrease in new HIV infections is a result of assistance from international organisations like the World Bank,"" Duong said. The project on HIV/AIDS prevention, with funding of US$65 million, has been carried out in 32 provinces and cities. Authorities have handed out 21 million syringes to addicts and 48 million condoms to prostitutes for free. Thanh Hoa, Nam Dinh, Thai Nguyen, and An Giang Provinces and Hai Phong have introduced methadone-substitution treatment for heroin addicts as part of the programme. â€”VNS",Society,"['spread', 'prevent', 'early', 'nam', 'hiv', 'hivaids', 'viet', 'million', 'transmission', 'cent', 'intervention', 'number', 'treatment', 'provinces']","BA RIA-VUNG TAU (VNS)â€” Early intervention and treatment can almost completely prevent transmission of HIV/AIDS in Viet Nam, a workshop heard in Vung Tau on Monday. Generally, early intervention and treatment would curtail transmission by 96 per cent, he said. For this, more information would need to be disseminated to help people understand that being infected with HIV is not a death sentence, he added. ""The steady decrease in new HIV infections is a result of assistance from international organisations like the World Bank,"" Duong said. The project on HIV/AIDS prevention, with funding of US$65 million, has been carried out in 32 provinces and cities.",http://vietnamnews.vn/society/health/234557/early-intervention-can-prevent-hiv-spread.html
Discrimination slows AIDS fight,"Incorrect information that leads to social prejudice and discrimination against people living with HIV/AIDS is a major obstacle to fighting the spread of the disease, international experts said at a seminar yesterday.",[],2009-05-05,vietnamnews.vn,"Discrimination slows AIDS fight (06-05-2009) HCM CITY â€” Incorrect information that leads to social prejudice and discrimination against people living with HIV/AIDS is a major obstacle to fighting the spread of the disease, international experts said at a seminar yesterday. All sectors should co-operate with each other to prevent such discrimination, said Landon Kuester of Alpert Medical School of the US-based Brown University. Sharing experiences on education for addicts in rehabilitation centres as well as for former drug addicts, Landon said biased behavior would undermine efforts to minimize the spread of HIV/AIDS as well as efforts to help former drug addicts reintegrate into mainstream society. Being ostracized by the society will make people living with HIV/AIDS depressed, isolate them from the community and break relationships with their own families and community, he said. They lose their desire to continue treatment, worsening the situation, he stressed. Experts called for more effective activities and programmes to spread awareness of HIV/AIDS that would dispel irrational beliefs about the disease and how it spreads. Healthcare policies should ensure equality in accessing treatment for all segments of the society, they added. In schools, teachers should educate students on how to access accurate information on HIV/AIDS and work to prevent prejudices against people living with the virus. At workplaces, managers should create many chances for people living with HIV/AIDS to work and encourage fellow employees to welcome them into their fold. The experts also wanted religious groups to work together towards reducing social discrimination and carry out programmes to increase awareness of HIV/AIDS. The attitude of health personnel plays an important role in minimising prejudices, the seminar heard. Ha Van Thanh of the HCM City Youth Volunteer Force said that the city is planning to open training courses to retrain health staff, especially at consulting centres for HIV/AIDS and former addicts. According to the Viet Nam Administration of HIV/AIDS Control (VNAHA), 20,260 people were diagnosed with HIV or AIDS last year, a fall of 26.6 per cent against 2007, and the number of HIV-infected men was four times higher than women.",Politics & Laws,"['social', 'spread', 'city', 'fight', 'living', 'hivaids', 'discrimination', 'society', 'aids', 'work', 'addicts', 'treatment', 'slows']","Discrimination slows AIDS fight(06-05-2009)HCM CITY â€” Incorrect information that leads to social prejudice and discrimination against people living with HIV/AIDS is a major obstacle to fighting the spread of the disease, international experts said at a seminar yesterday. All sectors should co-operate with each other to prevent such discrimination, said Landon Kuester of Alpert Medical School of the US-based Brown University. In schools, teachers should educate students on how to access accurate information on HIV/AIDS and work to prevent prejudices against people living with the virus. At workplaces, managers should create many chances for people living with HIV/AIDS to work and encourage fellow employees to welcome them into their fold. The experts also wanted religious groups to work together towards reducing social discrimination and carry out programmes to increase awareness of HIV/AIDS.",http://vietnamnews.vn/politics-laws/187719/discrimination-slows-aids-fight.html
Deputy PM says AIDS epidemic in Viet Nam under control,Deputy Prime Minister VÅ© Ä�á»©c Ä�am affirmed that preventing and fighting AIDS is a priority task of the Vietnamese government during the United Nations High-Level Meeting on Ending AIDS in New York on June 8-10.,[],2016-06-11,vietnamnews.vn,"NEW YORK â€“ Viet Namâ€™s AIDS epidemic is under control, Deputy Prime Minister VÅ© Ä�á»©c Ä�am told the United Nations June 8-10 High-Level Meeting on Ending AIDS. Ä�am also declared that preventing and fighting AIDS is a priority of the his government. He attributed the curtailing of the infection to the cooperation and support of the international community and sponsors, adding that HIV-infected patients do not face discrimination. Rather, they are viewed as people who need care and treatment. According to the deputy PM, Viá»‡t Nam has continually increased resources for HIV/AIDS prevention and control and is the first Asia-Pacific country to respond to the UNâ€™s 90-90-90 targets. At the New York event, a Vietnamese woman living with HIV urged the international community not to ignore HIV/AIDS victims. On the sidelines of the event, Ä�am held meetings with Executive Director of the Joint UN Action Programme on HIV/AIDS, Executive Director of the Global Fund to Fight AIDS, Tuberculosis and Malaria, US Ambassador and Global AIDS Coordinator cum Director of the US Presidentâ€™s Emergency Plan for AIDS Relief. He thanked the international partners for their support to Viá»‡t Nam over the past years. Dam said his colleagues praised Viá»‡t Nam as a model in the fight against HIV/AIDS in the region and the world, and pledged their support in helping Viet Nam achieve the 90-90-90 targets by 2020, with a goal of eliminating AIDS by 2030. - VNS",Society,"['deputy', 'international', 'Ä‘am', 'viá»‡t', 'nam', 'hivaids', 'viet', 'aids', 'control', 'york', 'epidemic', 'support', 'director']","NEW YORK â€“ Viet Namâ€™s AIDS epidemic is under control, Deputy Prime Minister VÅ© Ä�á»©c Ä�am told the United Nations June 8-10 High-Level Meeting on Ending AIDS. Ä�am also declared that preventing and fighting AIDS is a priority of the his government. According to the deputy PM, Viá»‡t Nam has continually increased resources for HIV/AIDS prevention and control and is the first Asia-Pacific country to respond to the UNâ€™s 90-90-90 targets. He thanked the international partners for their support to Viá»‡t Nam over the past years. Dam said his colleagues praised Viá»‡t Nam as a model in the fight against HIV/AIDS in the region and the world, and pledged their support in helping Viet Nam achieve the 90-90-90 targets by 2020, with a goal of eliminating AIDS by 2030.",http://vietnamnews.vn/society/298056/deputy-pm-says-aids-epidemic-in-viet-nam-under-control.html
"Project helps 1,400 people living with AIDS gain employment","More than 1,400 people living with or affected by HIV/AIDS have been able to find a job or run their own businesses with support from a five-year US-Government funded programme.",[],2013-06-21,vietnamnews.vn,"A peer educator consults local community with contraceptive as a way to prevent from HIV infection in Nam Dinh Province. â€”VNA/VNS Photo Duong Ngoc HA NOI (VNS)â€” More than 1,400 people living with or affected by HIV/AIDS have been able to find a job or run their own businesses with support from a five-year US-Government funded programme. The figure was disclosed at a ceremony held yesterday to mark the programmes end, known as the US Agency for International Development (USAID) HIV workplace project. Speaking at the event, USAID director in Viet Nam Joakim Parker said despite impressive progress, Viet Nam was still likely to miss the Millennium Development Goal target of reversing the epidemic. ""There is a lot of work to be done,"" Parker said. ""People living with HIV/AIDS have to battle terrible social stigma associated with the infection. In far too many cases, family support withers, marriages dissolve and jobs are lost once a persons HIV status is known."" Started in 2008, the US$3 million funded project has expanded workplace-based HIV prevention activities to 118 enterprises in eight provinces and cities with more than 100,000 people trained in HIV prevention. Besides job placement support and training, people living with HIV also received more than $100,000 in loans through Vietnamese micro-finance providers. Le Duc Hien, deputy director of the Labour Ministrys department for prevention of social evils, said as the international support for HIV/AIDS prevention was expected to dwindle. ""The country needed to further develop effective policies that could make the works of international partners sustainable after they left,"" he stressed. ""From experience, we know that its not enough to give a loan of VND20 million and let the government and the receiver take all the risks. Its necessary to guide and train them how to use that money effectively,"" he said. According to Hien, the department is working on a national programme to support people living with HIV/AIDS to find employment and increase their access to small loans. Its expected to go for Government approval this year. â€” VNS",Society,"['project', 'international', '1400', 'vns', 'living', 'hiv', 'nam', 'hivaids', 'viet', 'usaid', 'prevention', 'aids', 'employment', 'helps', 'support', 'gain']","The figure was disclosed at a ceremony held yesterday to mark the programme's end, known as the US Agency for International Development (USAID) HIV workplace project. Speaking at the event, USAID director in Viet Nam Joakim Parker said despite impressive progress, Viet Nam was still likely to miss the Millennium Development Goal target of reversing the epidemic. Started in 2008, the US$3 million funded project has expanded workplace-based HIV prevention activities to 118 enterprises in eight provinces and cities with more than 100,000 people trained in HIV prevention. Le Duc Hien, deputy director of the Labour Ministry's department for prevention of social evils, said as the international support for HIV/AIDS prevention was expected to dwindle. According to Hien, the department is working on a national programme to support people living with HIV/AIDS to find employment and increase their access to small loans.",http://vietnamnews.vn/society/241056/project-helps-1400-people-living-with-aids-gain-employment.html
