Headlines,Descriptions,Authors,Published_Dates,Articles,Keywords,Summaries
NO SALARY INCREASE. . . JUST HIV!,ALL she wanted was a promotion to improve her life and earn more money to support her child.,,2016-10-30 00:00:00,,"['salary', 'hiv', 'increase']",
VIDEO: GUGU IS POSITIVE ABOUT HER STATUS!,"ALTHOUGH it was a shock to learn she was HIV-Positive, Gugulethu Xaba has not let her status define her.",Noko Mashilo,2016-04-29T05:00:02.000Z,"ALTHOUGH it was a shock to learn she was HIV-Positive, Gugulethu Xaba has not let her status define her. The 23-year-old from Etwatwa in Ekurhuleni provides support to other HIV-positive people on social media and visits schools to warn pupils about the dangers of unprotected sex. She told Daily Sun that she found out she was HIV-positive three years ago. “I took a day before I told my mum. And as angry and disappointed as she was, she was still very supportive,” said Gugulethu. She said when she found out her status, she confronted her boyfriend of two years and ended the relationship. She said she soon realised she needed to stop feeling sorry for herself and to take control of her life.“I’m still young and there are many things I’d still like to achieve,” she said. She has a support group on Facebook called HIV Survivor and it’s a place where HIV-positive people talk about their experiences. “I also visit schools to educate the youth. I want to show people the other side of this life. I am married to my medication and this virus is like a child I need to take care of,” she said. She said she learnt not to blame anyone for her status as she was also irresponsible when she didn’t use protection. Her biggest dream is to start a support group in her community.","['schools', 'support', 'hivpositive', 'gugu', 'told', 'positive', 'youth', 'video', 'status', 'saidshe', 'young', 'group', 'xaba']","ALTHOUGH it was a shock to learn she was HIV-Positive, Gugulethu Xaba has not let her status define her.
She said when she found out her status, she confronted her boyfriend of two years and ended the relationship.
She has a support group on Facebook called HIV Survivor and it’s a place where HIV-positive people talk about their experiences.
She said she learnt not to blame anyone for her status as she was also irresponsible when she didn’t use protection.
Her biggest dream is to start a support group in her community."
‘ZUMA SAVED US FROM AIDS’,DEPUTY transport minister Sindisiwe Chikunga believes that Thursday’s motion of no confidence in President Jacob Zuma was merely influenced by hatred.,Oris Mnisi,2016-11-16T06:00:37.000Z,"DEPUTY transport minister Sindisiwe Chikunga believes that Thursday’s motion of no confidence in President Jacob Zuma was merely influenced by hatred.She spoke to about 200 members of the Bushbuckridge Pensioners Association at the Word of Hope Christian Centre Church in Thulamahashe near Bushbuckridge, Mpumalanga on Friday.She said Zuma stood up to protect people from the deadly HIV. “After seeing kids orphaned and parents killed by HIV/Aids, Zuma did something about it,” she said. “Some of the kids couldn’t even swallow food after contracting this killer disease.” The minister went on to hand over blankets to the gogos. She said the blankets come from the Siyahlola Presidential Monitoring Programme.“I promised you last year that I would come back with your presents. “The ANC government loves you very much,” she said.","['blankets', 'aids', 'bushbuckridge', 'thursdays', 'word', 'zuma', 'went', 'kids', 'transport', 'minister', 'come', 'saved']","DEPUTY transport minister Sindisiwe Chikunga believes that Thursday’s motion of no confidence in President Jacob Zuma was merely influenced by hatred.
She said Zuma stood up to protect people from the deadly HIV.
“After seeing kids orphaned and parents killed by HIV/Aids, Zuma did something about it,” she said.
“Some of the kids couldn’t even swallow food after contracting this killer disease.”The minister went on to hand over blankets to the gogos.
She said the blankets come from the Siyahlola Presidential Monitoring Programme."
YOUNG PEOPLE DON’T USE CONDOMS!,Young people who do not like using condoms during sexual intercourse in Vhembe are the main cause behind high rate of unwanted babies and the spread of sexual transmitted infections such as HIV.,,2018-07-02T13:15:16.000Z,"Young people who do not like using condoms during sexual intercourse in Vhembe are the main cause behind high rate of unwanted babies and the spread of sexual transmitted infections such as HIV.These are the views of Tinyiko Nkanyane of Love Life. She says many rural youth still do not understand the importance of using condoms during sexual encounters, despite the free availability of condoms.Condoms are there for free“We have got a high rate of teenage pregnancies, which is a worrying factor because most of those babies are unwanted. Condoms are all over, but people still choose not to use them. Everywhere we go – be it in public toilets, government buildings, clinics, hospitals and libraries – condoms are there for free. Those condoms are made for us to protect ourselves against sexual transmitted viruses and unwanted pregnancies,” said Nkanyane, addressing more than one hundred young people at the Thulamela library hall recently.Nkanyane said it pains her when she sees young people not respecting their bodies as they end up being infected by various diseases.“It is our duty as young people to protect ourselves from HIV/Aids. We must respect our bodies and stop sleeping around without using protection, which also results in most of us having diseases and unwanted babies. Young people are dying because of cervical cancer due to lack of knowledge regarding their sex lives. It is our duty to go for regular check-ups and educate ourselves about sexual issues,” she said.Youth are keyShe also appealed with young people not discriminate against those who are living with HIV/Aids as it derails the fight against the virus.“No one chose to be HIV positive, hence we have to support those who are already living with the virus without discriminating them as they are people like us,” she said.Gladys Matshomo, an official from the Vhembe district Department of Health said that the youth are key to the fight against the spread of HIV/Aids.“HIV is here to stay if we don’t fight against it. Our young people should stop engaging themselves in unprotected sexual relationships at an early age. Abstaining is important in our fight against the spread of HIV. Those who are unable to abstain from sexual activities must make condoms their number one friend,” said Matshomo.SOURCE: NEWS24","['dont', 'condoms', 'fight', 'youth', 'using', 'babies', 'spread', 'young', 'unwanted', 'vhembe', 'sexual']","Young people who do not like using condoms during sexual intercourse in Vhembe are the main cause behind high rate of unwanted babies and the spread of sexual transmitted infections such as HIV.
She says many rural youth still do not understand the importance of using condoms during sexual encounters, despite the free availability of condoms.
Condoms are there for free“We have got a high rate of teenage pregnancies, which is a worrying factor because most of those babies are unwanted.
Those condoms are made for us to protect ourselves against sexual transmitted viruses and unwanted pregnancies,” said Nkanyane, addressing more than one hundred young people at the Thulamela library hall recently.
Those who are unable to abstain from sexual activities must make condoms their number one friend,” said Matshomo."
WORST OF TIMES,THIS has been one helluva year!  Now Sunday Sun takes a look at some of the bad and the ugly events.   ) Khaya Mthethwa and Nomzamo Mbatha shocked many when theirrelationship was exposed but the two did not last long following rumours that Khaya has paid lobola.,,None,"THIS has been one helluva year! Now Sunday Sun takes a look at some of the bad and the ugly events. ) Khaya Mthethwa and Nomzamo Mbatha shocked many when theirrelationship was exposed but the two did not last long following rumours that Khaya has paid lobola. ) The collapse of a guest house atPastor TB Joshua’s church in Lagos,Nigeria saw more than 80 South Africancitizens die under the building’s rubble. At first, TB Joshua tried to claim a plane had dropped a bomb. But he began trying to compensate the victims’ families when it turned out that the the building was not properly reinforced. Only 74 of the bodies have been brought back home and the otherfamilies are still waiting for their loved ones. Let’s give a thought for them as the year turns, because these families are spending this festive season in agony. var randomAdNumber = Math.floor((Math.random() * 50000) + 99000000);document.write(""<a href='https://pubads.g.doubleclick.net/gampad/jump?iu=0&sz=1&c=""+ randomAdNumber + ""23' target='_blank'><img src='https://pubads.g.doubleclick.net/gampad/ad?iu=0&sz=1&c=""+ randomAdNumber +""23' border='0' alt='' /></a>""); ) Songbird KellyKhumalo’s life was like a horror movie with the killing of her babydaddy Senzo Meyiwa. The case has left many believing that thesinger is cursed. It was also tragic for the nation as it mourned a fallen star. ) Senzo’s dad Sam Meyiwa spoke to the media without thinking. He told Kelly not to attend thefuneral, and gave his famous wave out of the car window – which led many tobelieve he’s an attentionseeker. ) An ugly war broke out in the TV world, between 16 Generations stars and executive producer MfundiVundla. He fired them because they asked for pay based on viewership figures. Then, Vundla invented a whole new show calledGenerations – The Legacy. And it was not an instant hit. ) Queen B, aka Bonang Matheba, stood by her “fudge” (her pet name for DJEuphonik) amid allegations that he was bonking Chomee. This reduced Chomee’s long-time lover Arthur Mafokate to tears. ) The on-and-off affair between sexyMinnie Dlamini and goalie Itumeleng Khune kept fans fascinated. It came to boiling point when Queen B accused Itu of rubbing her up the wrong way, which had Euphonik fuming. ) Veteran actor Sello Maake ka Ncube’s marriage lasted eight months. He said Palesa did not fulfil her wifely duties. ) Menzi Ngubane also shocked us with the divorce of his wife who accused him of not having a functional manhood. The SABC shenanigans deserve a reality show of their own! COO Hlaudi Motsoeneng was reported as not having passed matric – and board chairwoman Ellen Tshabalala’s lack of qualifications was also exposed. She resigned – Motsoeneng is holding on. ) There was never a dull moment with the EFF’s first term in Parliament. The new party caused havoc by demanding that President Zuma pay for Nkandla. ) The Mandelas continue to star in their own drama. Mama Winnie contested Madiba’s will, claiming the Mandela Qunu home should go to her, not Graca. ) Nonhle Thema scored a contract with Madison shoes. But she lost it afterallegedly saying that Botswana girls were “skinny, ugly and Aids infected”. My ass is being singled out ) The Oscar Pistorius trial kept the whole world glued to their TV screens. He went from throwing up to crying hysterically. He was only slapped with a five-year sentence for culpable homicide.  The state is appealing. ) Shrien Dewani also walked after allegedly paying hitmen to kill his bride Anni Hindocha on honeymoon. He got away, thanks to a weak prosecution case, that forced the judge to acquit him. ) This was a sad year when we lost some of our greatest talents in the entertainment industry including former Isidingo actress Lesego Motsepe, who died due to an HIV/Aids-related complication.  Metro FM’s Eddie Zondi died of an alleged heart attack, as did Zimbabwe hip hop pioneer Mizchif also Lulu Dikana who opened for international star John Legend during his Mzansi tour – only to die a week later. ) Actress Boity Thulo’s bountiful bum overshadowed other celebrities when sheappeared in the Marie Claire naked issue, to raise funds for a feeding scheme. It was meant to help those in need. Boity was quoted as saying: “It’s unfair that my ass is being singled out, as I wasn’t the only one in this shoot.”- Daily Sun","['queen', 'tb', 'ugly', 'world', 'shocked', 'worst', 'tv', 'pay', 'star', 'times', 'saying', 'singled']","But he began trying to compensate the victims’ families when it turned out that the the building was not properly reinforced.
Only 74 of the bodies have been brought back home and the otherfamilies are still waiting for their loved ones.
Let’s give a thought for them as the year turns, because these families are spending this festive season in agony.)
An ugly war broke out in the TV world, between 16 Generations stars and executive producer MfundiVundla.
My ass is being singled out) The Oscar Pistorius trial kept the whole world glued to their TV screens."
NEW HIV TREATMENT TO BE INTRODUCED,"A single-pill HIV treatment is expected to be introduced in 2018 and is projected to save SA about R11bn over the following six years, the health ministry announced on Friday.",,None,"var randomAdNumber = Math.floor((Math.random() * 50000) + 99000000);document.write(""<a href='https://pubads.g.doubleclick.net/gampad/jump?iu=0&sz=1&c=""+ randomAdNumber + ""23' target='_blank'><img src='https://pubads.g.doubleclick.net/gampad/ad?iu=0&sz=1&c=""+ randomAdNumber +""23' border='0' alt='' /></a>"");- News24","['introduced', 'treatment', 'hiv']",
PUBLIC CAN SEE OUR HIV STATUS!,"THE old Polyclinic in P Section of KwaMashu, north of Durban, is an HIV centre.",,None,"THE old Polyclinic in P Section of KwaMashu, north of Durban, is an HIV centre.  The clinic was turned into an HIV treatment and collection facility as well as a circumcision facility in 2012.However, patients who visit the centre are not sure whether the move by the health department of the province was a wise one. The patients feel that by visiting the clinic or getting treatment there they are indirectly revealing their HIV status to other community members. var randomAdNumber = Math.floor((Math.random() * 50000) + 99000000);document.write(""<a href='https://pubads.g.doubleclick.net/gampad/jump?iu=0&sz=1&c=""+ randomAdNumber + ""23' target='_blank'><img src='https://pubads.g.doubleclick.net/gampad/ad?iu=0&sz=1&c=""+ randomAdNumber +""23' border='0' alt='' /></a>"");A woman (37) said whenever she goes into the facility to collect her treatment, she overhears a group of people talking and laughing behind her back. “They say, ‘kushukuthi losisi uya-tracker’, which means ‘this woman is HIV-positive’,” she said. The patient said this does not make her feel good about her life. “I do not want my status to be known yet, but by collecting my treatment there I am indirectly revealing it. “I am not happy about this, but I do not know what to do about it.” The woman said she had tried to express her concerns to nurses at the new Polyclinic just a few metres away, but they simply told her there was nothing they could do to help her.“I was trying to find out if it was possible for me to get my treatment from them,” she said. “They told me that as much as they understood my frustrations, there was nothing they could do for me because the department had decided to adopt that system.” Another patient (42), also collecting treatment at the centre, said that since women did not get circumcised, it was easy for people to deduce that they were there to get HIV treatment. “We want to urge the department to consider changing this system. “Not all of us are comfortable with other people knowing our HIV status,” said the patient.Agiza Hlongwane of the health department’s communications department said: “As much as we understand the frustration of HIV-positive patients, we cannot make changes overnight.”- Daily Sun","['revealing', 'public', 'told', 'hiv', 'patients', 'status', 'department', 'polyclinic', 'facility', 'treatment', 'woman']","THE old Polyclinic in P Section of KwaMashu, north of Durban, is an HIV centre.
The clinic was turned into an HIV treatment and collection facility as well as a circumcision facility in 2012.
The patients feel that by visiting the clinic or getting treatment there they are indirectly revealing their HIV status to other community members.
“I do not want my status to be known yet, but by collecting my treatment there I am indirectly revealing it.
“Not all of us are comfortable with other people knowing our HIV status,” said the patient."
ZAMA ZAMA SEX SHOCK!,RESIDENTS are in shock because of claims that zamas zamas have been having sex with underage girls.,Ntebatse Masipa And Sammy Moretsi,2018-11-30T12:00:03.000Z,"RESIDENTS are in shock because of claims that zamas zamas have been having sex with underage girls. Daily Sun has learnt that young girls in Bekkersdal, Rand West City, drop off their books at home after school, put on short skirts and go to the nearest mine to sell their bodies. Frustrated parents said they had confronted the men who are mostly mine workers, security guards and zama zamas and told them to leave the kids alone. One frustrated parent said: “They tell us the kids are making lunch money for themselves and we must leave them alone. These are our children and why should we be told what to do? I fear my child will get HIV.” It is claimed girls as young as 13 go to the now closed Sibanye Cooke 3 shaft to sleep with men at the hostel. The SunTeam spoke to some of the girls, who said they needed money to buy nice things, which they could not get from their parents. A 16-year-old girl said she was selling her body to help her siblings. “My mother works, but she drinks all her money and we end up going hungry,” she said. Another 16-year-old said she used to visit the hostel, but her gogo told her to stop. The security guards who patrol the area said they had tried several times to stop the girls but they insulted them. A guard said: “It’s difficult to control the movement of people going into the hostel because the mine is now closed. Officials also tried to stop the girls, but they are hard to control.” Gauteng Department of Social Development spokesman Mbangwa Xaba said they would send officials to investigate the claims.","['security', 'zama', 'told', 'men', 'tried', 'sex', 'stop', 'shock', 'officials', 'zamas', 'young', 'girls', 'money']","RESIDENTS are in shock because of claims that zamas zamas have been having sex with underage girls.
Daily Sun has learnt that young girls in Bekkersdal, Rand West City, drop off their books at home after school, put on short skirts and go to the nearest mine to sell their bodies.
Frustrated parents said they had confronted the men who are mostly mine workers, security guards and zama zamas and told them to leave the kids alone.
The security guards who patrol the area said they had tried several times to stop the girls but they insulted them.
Officials also tried to stop the girls, but they are hard to control.”Gauteng Department of Social Development spokesman Mbangwa Xaba said they would send officials to investigate the claims."
HIV WOMAN LOSES FIGHT!,THE woman who accused a councillor of revealing her HIV status has died.,Thokozani Ndlovu,2016-05-26T13:00:01.000Z,"THE woman who accused a councillor of revealing her HIV status has died.The 34-year-old from Belfast in Mpumalanga died on Monday night, just a month after she took Councillor Sonto Radebe to court for allegedly revealing her HIV status to party members at the ANC constituency office. This was allegedly after party members had returned from a voter registration drive. The case was supposed to be heard at the Belfast Small Claims Court on 23 June. The dead woman claimed that Radebe first accused her of “gunning for her position” because she had been nominated by her branch to stand as a councillor. Then she allegedly revealed that the dead woman had Aids. Daily Sun reported the story on 28 April. Family friend Zodwa Masina said the woman has been depressed since the alleged incident on 4 March, and she believes this led to her death. “Her health took a turn for the worst since her status was revealed for all to hear. She felt her whole world had come crumbling down. She died of heartbreak,” said Zodwa.Councillor Radebe said she would not comment on the matter as it is being handled by her attorneys.","['loses', 'allegedly', 'fight', 'revealed', 'hiv', 'members', 'radebe', 'status', 'party', 'took', 'revealing', 'woman']","THE woman who accused a councillor of revealing her HIV status has died.
The 34-year-old from Belfast in Mpumalanga died on Monday night, just a month after she took Councillor Sonto Radebe to court for allegedly revealing her HIV status to party members at the ANC constituency office.
This was allegedly after party members had returned from a voter registration drive.
The dead woman claimed that Radebe first accused her of “gunning for her position” because she had been nominated by her branch to stand as a councillor.
Then she allegedly revealed that the dead woman had Aids."
YOU CAN NOW GET MEDICINE FROM ATMs!,THE days of patients who suffer chronic illnesses standing in long queues are over.,Sun Reporter,2018-03-15T11:38:33.000Z,"THE days of patients who suffer chronic illnesses standingin long queues are over.They will now get their medication on ATMs, within threeminutes.The Gauteng Department of Health in partnership with Rightto Care and Right ePharmacy launched the historic  ‘ATM pharmacy’, in Alexandra township, Joburg, on Thursday. An African first, this ground-breaking South Africaninnovation allows patients with chronic illnesses to receive repeat medicationwithin three minutes.Dr Gwen Ramokgopa, Gauteng MEC for Health, said the PharmacyDispensing Unit™ (PDU™) will reduce congestion in public healthcare facilities.This works like an ATM for medication, with Skype-likeaudio-visual interaction between patient and pharmacists and robotic technologyto dispense medication.The ATM dispenses chronic medication for patients livingwith HIV/AIDS, Diabetes and TB.Ramokgopha  said the patientscome with a script from the clinic or hospital and they are loaded onto an electronicpatient system and given a pin code.""They will then have to take the pin code together withtheir bar coded IDs to the ATMs where they will scan the ID and enter their pincode and get further instructions from the machine.""Once the medicine is dispensed the patients will alsoget a receipt,"" said Ramokgopha.","['medicine', 'illnesses', 'pin', 'chronic', 'pharmacy', 'patients', 'medication', 'right', 'patient', 'atms', 'atm', 'health']","THE days of patients who suffer chronic illnesses standing in long queues are over.
They will now get their medication on ATMs, within three minutes.
An African first, this ground-breaking South African innovation allows patients with chronic illnesses to receive repeat medication within three minutes.
The ATM dispenses chronic medication for patients living with HIV/AIDS, Diabetes and TB.
""Once the medicine is dispensed the patients will also get a receipt,"" said Ramokgopha."
I NEED NEW TEETH TO IMPROVE MY HEALTH,HE TAKES 32 tablets a day for HIV and tuberculosis.,Mxolisi Mngadi,2016-11-26T11:01:00.000Z,"HE TAKES 32 tablets a day for HIV and tuberculosis.But instead of his viral load going down, it keeps going up.The 43-year-old man from Hammarsdale, west of Durban, says he knows why his condition is not improving.“I only have three teeth and I can’t chew solid food,” he said. He said his teeth have been falling out of his mouth since he was diagnosed with HIV in 2003.The unemployed man claims doctors at King Dinuzulu Hospital blame him for his deteriorating state of health.“I take my medication according to their schedule. But the doctors think I sleep around instead of taking my pills,” he said.“I’ve told doctors I need false teeth to eat healthy food, but they keep ignoring me.” He said he has contracted TB seven times.“Last August, doctors told me I now have mild drug resistant tuberculosis.”He added that his ears and eyes don’t work properly anymore.“I really need new teeth so I can eat fresh food to boost my immune system. “At the moment, I can only drink Inkomazi and Mageu. But that’s like taking your medication on an empty stomach.” KZN Health spokesman Sam Mkhwanazi said: “A patient’s clinical information is confidential. “The department does not discuss such information with other parties, unless it is authorised by the law to do so. The department has been informed the management of the hospital that a certain patient will be assessed. “This will help determine the type of medical assistance he needs.”","['need', 'told', 'man', 'taking', 'improve', 'doctors', 'information', 'medication', 'instead', 'food', 'teeth', 'health']","The unemployed man claims doctors at King Dinuzulu Hospital blame him for his deteriorating state of health.
“I’ve told doctors I need false teeth to eat healthy food, but they keep ignoring me.”He said he has contracted TB seven times.
“Last August, doctors told me I now have mild drug resistant tuberculosis.”He added that his ears and eyes don’t work properly anymore.
“I really need new teeth so I can eat fresh food to boost my immune system.
But that’s like taking your medication on an empty stomach.”KZN Health spokesman Sam Mkhwanazi said: “A patient’s clinical information is confidential."
NO SALARY INCREASE. . . JUST HIV!,ALL she wanted was a promotion to improve her life and earn more money to support her child.,By Pakiso Lentsa,2016-10-31T16:30:00.000Z,"ALL she wanted was a promotion to improve her life and earn more money to support her child. But she never got the promotion she was after. Instead, she got HIV!A woman (27) from Moletsane, Soweto told Daily Sun that she had gone for over a year without a job. Life was not easy for her and her 11-year-old daughter.Finally in August she got a job as a cleaner with a company in Joburg. She had only been in the job for two weeks, she said, when her boss told her that there was a position of supervisor available from 1 September. “He said he wanted me to be the supervisor at the new branch, but I would need to pay R700 for paperwork and to secure the position,” she claims.The woman paid R300 but she didn’t have the rest of the money. So her boss told her that if she slept with him she wouldn’t have to pay the balance. Out of desperation she said she agreed. “We went to my place and spent the night,” she said. “A month later I started to get sick with sores on my body and I could not go to work. I went to the clinic and got tested. I was told I am HIV-positive. When I called him and told him, his response was ‘e ka seo bolaye’. “He told me not to bother coming back to work.“Last week when I felt better I returned to work. My boss now treats me as if I never existed.“I’m really angry and disappointed at myself. “I feel used and stupid to have allowed myself to be in this situation. “Young women – love yourselves. Do not trust people with promises of a better life. They have hidden agendas.” she said.","['work', 'boss', 'supervisor', 'promotion', 'told', 'position', 'salary', 'hiv', 'went', 'pay', 'wanted', 'woman', 'increase']","ALL she wanted was a promotion to improve her life and earn more money to support her child.
A woman (27) from Moletsane, Soweto told Daily Sun that she had gone for over a year without a job.
She had only been in the job for two weeks, she said, when her boss told her that there was a position of supervisor available from 1 September.
So her boss told her that if she slept with him she wouldn’t have to pay the balance.
“A month later I started to get sick with sores on my body and I could not go to work."
MEC ON ANTI-AIDS DRIVE,EASTERN Cape Health MEC Helen Sauls-August visited Uitenhage taxi rank yesterday.,Joseph Chirume,2018-11-10T14:00:02.000Z,"EASTERN Cape Health MEC Helen Sauls-August visited Uitenhage taxi rank yesterday.She wanted to discourage taxi drivers from sleeping with schoolgirls.Sauls-August was accompanied by acting Aids Council chairwoman Pumza Dyantyi.They were launching the province’s treatment and testing campaign at Uitenhage City Hall as part of the buildup towards World Aids Day on 1 December.The programme is aimed at reducing new Aids infections and to welcome back patients who have defaulted on treatment. The MEC also distributed condoms at the taxi rank, encouraging people to practise safe sex.She said: “Health workers will visit homes to test people for HIV, diabetes and high blood pressure. We also encourage women to be tested for breast cancer and men to come in their numbers to test for prostate cancer.“We are confident we will reach our target of an Aids-free society by 2030.”Dyantyi said, “I urge parents to take care of their daughters.“Talk to them to avoid blessers. Don’t accept groceries from your daughters’ sugar daddies. Old men must stop luring girls with money. My being poor doesn’t mean you should take advantage of my daughter.”Uitenhage Taxi Association chairman Siyanda Mbanjwa said: “Parents should ensure children arrive at school.“Kids should not play at taxi ranks. They end up being tempted by taxi drivers and get pregnant or infected with disease.”The MEC said: “Nelson Mandela Metro was identified to host activities based on its poor levels of health screening, testing and treatment services and the high rate of patients stopping treatment, as well as the high drug-resistant TB rate.“The campaign will help to trace 43 831 of patients who have stopped treatment across the province.“Nelson Mandela Metro accounts for 8 912 of these,” Sauls-August said.","['taxi', 'aids', 'uitenhage', 'mec', 'patients', 'testing', 'antiaids', 'high', 'test', 'drive', 'treatment', 'health']","EASTERN Cape Health MEC Helen Sauls-August visited Uitenhage taxi rank yesterday.
They were launching the province’s treatment and testing campaign at Uitenhage City Hall as part of the buildup towards World Aids Day on 1 December.
The programme is aimed at reducing new Aids infections and to welcome back patients who have defaulted on treatment.
The MEC also distributed condoms at the taxi rank, encouraging people to practise safe sex.
“The campaign will help to trace 43 831 of patients who have stopped treatment across the province."
WATCH: MAMPINTSHA BEATS UP BABES WODUMO!,A VIDEO of Gqom star Babes Wodumo being beaten up by Mampintsha has surfaced on social media.,Sun Reporter,2019-03-04T07:20:10.000Z,"A VIDEO of Gqom star Babes Wodumo being assaulted by Mampintsha has surfaced on social media.The video has angered a lot of people on twitter.The video appears to have been a live feed on Instagram by Babes Wodumo.It has now being shared all over social media.In it, Babes could be heard saying something and then Mampintsha quickly moves to beat her up.Babes could be heard crying.A lot of people are condemning Mampintsha on Twitter.It is not the first time that Mampintsha has been accused of beating up Babes.Here’s a full video of Mampintsha assualting Babes Wodumo Live on IG. #BabesWodumo #Mampintsha pic.twitter.com/Bui3I5qzLH— Man's Not Barry Roux ? (@AdvBarryRoux) March 4, 2019 Just now on Instagram this live broadcast of Mampintsha beating Babes Wodumo?? pic.twitter.com/IwfHWOiST8— Zakhele Mtolo (@Zakhele) March 3, 2019Babes Wodumo is definitely crying for help. People probably didn’t want to believe her hence the live.— Adeola???? (@jingosgee) March 3, 2019Good Morning to everyone except for those people who said nye nye nye & bashed Masechaba Ndlovu when she tried to help Babes Wodumo look now she’s getting beat live on Instagram, Go & get your Good Mornings from Mampintsha. #Masepa— Man's Not Barry Roux ? (@AdvBarryRoux) March 4, 2019The way Mapintsha was quick to react when Babes Wodumo said those provoking words on purpose knowing too well what's gonna happen next...he showed no remorse, hitting her straight to the head. Like if she dies she die????.— De Black Prince ?? (@BlackPrince_L) March 3, 2019Do you remember this Open Letter to Princess Bongekile ""Babes Wodumo"" Simelane from Queen Mshoza #BabesWodumo #Mampintsha pic.twitter.com/0oSri2aA3J— Man's Not Barry Roux ? (@AdvBarryRoux) March 4, 2019@DJTira look at your broër man ??????@SAPoliceService diz guy must go to Jail now now help Babes Wodumo now plz pic.twitter.com/JLdJsNifUk— BerryMakaveli (@BerryMakaveli) March 3, 2019I'll be very upset if I don't hear of mampintsha's arrest within the next 24 hours. This babes wodumo live video has me shook??— Sibal'khulu ?? (@sne_dlaminii) March 3, 2019","['mampintsha', 'watch', 'twitterthe', 'babes', 'heard', 'beats', 'wodumo', 'video', 'social', 'wodumoit', 'upbabes', 'lot']","A VIDEO of Gqom star Babes Wodumo being assaulted by Mampintsha has surfaced on social media.
The video has angered a lot of people on twitter.
The video appears to have been a live feed on Instagram by Babes Wodumo.
In it, Babes could be heard saying something and then Mampintsha quickly moves to beat her up.
Babes could be heard crying.A lot of people are condemning Mampintsha on Twitter."
Daily Sun | News,,,None,,"['election', 'national', 'stop', 'going', 'party', 'vote', 'cant', 'weeks', 'im', 'daily', 'away']",We are about two weeks away from the national election and I can’t stop asking myself which party I’m going to vote for.
BE MY VALENTINE - AND WEAR A CONDOM!,LOVERS and couples are in a vibey mood celebrating Valentine’s Day today.,,None,"LOVERS and couples are in a vibey mood celebrating Valentine’s Day today.And while they’re celebrating, they should note that yesterday was International Condom Day.Dionne Collett from the Aids Heath Foundation said the day was aimed at reminding the general public of the importance of using a condom when engaging in sexual behaviour, the correct way to use it and its benefits.“Last year, the organisation engaged in open discussion research with the youth of various communities and they were shocked by the sources of information that many youth used to learn about sex and condom usage. var randomAdNumber = Math.floor((Math.random() * 50000) + 99000000);document.write(""<a href='https://pubads.g.doubleclick.net/gampad/jump?iu=0&sz=1&c=""+ randomAdNumber + ""23' target='_blank'><img src='https://pubads.g.doubleclick.net/gampad/ad?iu=0&sz=1&c=""+ randomAdNumber +""23' border='0' alt='' /></a>"");“A lot of youth would learn about sex and new sex positions through porn sites such as PornHub, or get information on sex from friends, which 80% of the time was inaccurate,” she said.Collett said many youth justify their non-usage of condoms by saying that porn stars do not use condoms, so they did not see why they would have to use them too. Hilary Thulare, country programme director,  said the key  message from the  foundation, which operates in 39 countries, is  “Condoms are ‘Always in Fashion’, regardless of how long you have been with and how well you think you know your intimate partner.“Condom usage not only prevents the chances of pregnancy, but also prevents sexually transmitted infections and HIV/Aids.”To spread awareness around condom usage, AHF distributed condoms, educating people on their proper usage, and conducted HIV/Aids testing yesterday at Fort Hare University in the Eastern Cape, Diepsloot in Gauteng and Umlazi’s Mega City in KwaZulu-Natal.- Daily Sun","['usage', 'condoms', 'porn', 'valentine', 'yesterday', 'information', 'wear', 'sex', 'youth', 'condom', 'learn', 'prevents']","LOVERS and couples are in a vibey mood celebrating Valentine’s Day today.
And while they’re celebrating, they should note that yesterday was International Condom Day.
“Last year, the organisation engaged in open discussion research with the youth of various communities and they were shocked by the sources of information that many youth used to learn about sex and condom usage.
“A lot of youth would learn about sex and new sex positions through porn sites such as PornHub, or get information on sex from friends, which 80% of the time was inaccurate,” she said.
“Condom usage not only prevents the chances of pregnancy, but also prevents sexually transmitted infections and HIV/Aids.”To spread awareness around condom usage, AHF distributed condoms, educating people on their proper usage, and conducted HIV/Aids testing yesterday at Fort Hare University in the Eastern Cape, Diepsloot in Gauteng and Umlazi’s Mega City in KwaZulu-Natal."
