Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
Your letters: Pope: There are bigger issues than HIV,"There is no vaccine to prevent HIV and no cure for AIDS, but you can protect yourself from being infected",['The Jakarta Post'],2015-12-10,The Jakarta Post,"There is no vaccine to prevent HIV and no cure for AIDS, but you can protect yourself from being infected. The only way to prevent HIV is to avoid activities that increase the risk of contracting HIV. Basically, to prevent is always better than to cure. I believe, condoms can reduce the risk of HIV transmission, but not prevent HIV transmission. The website of The National Center for Biotechnology Information explains that the use of latex condoms is recommended for preventing HIV infection. Recent analysis states that the proper use of condoms will reduce the risk of HIV transmission by 60 to 70 percent. While those who consistently use condoms will reduce the risk of transmission by 90 to 95 percent. The figure does not illustrate that the use of condoms makes a person free from the risk of transmission of HIV and AIDS, but prevention is always better, especially for people who often have multiple sexual partners and a higher risk of sexually transmitted diseases. Gregdaru said that, a healthy lifestyle and faithfulness to your spouse indeed prevent HIV spread! But what if your spouse is a person who is infected with HIV since birth? Faithfulness would not be enough. If you do not know the HIV infection status of your spouse, always use a new condom every time you have sex. Condoms are available in various shapes, colors, textures, materials and different flavors. Condoms are available for both men and women. And use a dental dam for oral sex. A dental dam is a piece of cloth made of latex. Heres what to consider when using condoms: 1. Check the expiry date 2. Choose condoms made of latex/polyurethane 3. Keep condoms away from heat and sunlight 4. Use only lubricants that are water based. Avoid using shortening, lotion, petroleum jelly or baby oil because it can break down the condom. (In general, condoms are already lubricated. Lubricants can prevent abrasions that can increase the possibility of infection) 5. Open the condom packaging with hands. Do not use teeth or sharp items 6. Choose a condom with a tip that can hold semen after ejaculation. Put on the condom after Mr. P stiffens and before touching your partners body, and do not let any air get trapped inside it 7. To remove the condom from Mr. P, pull slowly and be careful not to spill the liquid inside 8. Wrap the used condom in tissue and put it in the trash. After disposing of it, do not forget to wash your hands with soap. Maybe that will help you. Mustika JAKARTA Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",{},"['transmission', 'condom', 'using', 'issues', 'bigger', 'hiv', 'risk', 'reduce', 'pope', 'prevent', 'letters', 'condoms', 'spouse', 'subscription']","There is no vaccine to prevent HIV and no cure for AIDS, but you can protect yourself from being infected. The only way to prevent HIV is to avoid activities that increase the risk of contracting HIV. I believe, condoms can reduce the risk of HIV transmission, but not prevent HIV transmission. Recent analysis states that the proper use of condoms will reduce the risk of HIV transmission by 60 to 70 percent. Gregdaru said that, 'a healthy lifestyle and faithfulness to your spouse indeed prevent HIV spread!",http://www.thejakartapost.com/news/2015/12/10/your-letters-pope-there-are-bigger-issues-hiv.html
HIV/AIDS among housewives and children on the rise,Voluntary counseling and testing (VCT) clinics in state-run hospitals across the resort island have reported a disturbing development in the spread of HIV/AIDS,['The Jakarta Post'],2011-12-16,The Jakarta Post,"Voluntary counseling and testing (VCT) clinics in state-run hospitals across the resort island have reported a disturbing development in the spread of HIV/AIDS. The reports say the number of new HIV/AIDS cases in the general population, in particular among housewives and children, has risen and eclipsed that of previous high-risk groups, such as homosexuals and sex workers. “We have found this year that most of the new cases involve housewives and children. Similar findings have been found in other regional hospitals,” Wangaya hospital’s VCT clinic head Ketut Suryana said. Wangaya is the regional hospital managed by the Denpasar municipality administration. “In Wangaya, as many as 39 or 50 percent of newly detected cases were housewives and children, followed by men who have sex with sex workers with 35 new cases, injecting drug users (IDUs) with 5 ca...",{},"['workerswe', 'workers', 'hivaids', 'cases', 'children', 'sex', 'hospitals', 'rise', 'housewives', 'vct', 'regional', 'wangaya']","Voluntary counseling and testing (VCT) clinics in state-run hospitals across the resort island have reported a disturbing development in the spread of HIV/AIDS. The reports say the number of new HIV/AIDS cases in the general population, in particular among housewives and children, has risen and eclipsed that of previous high-risk groups, such as homosexuals and sex workers. “We have found this year that most of the new cases involve housewives and children. Similar findings have been found in other regional hospitals,” Wangaya hospital’s VCT clinic head Ketut Suryana said. “In Wangaya, as many as 39 or 50 percent of newly detected cases were housewives and children, followed by men who have sex with sex workers with 35 new cases, injecting drug users (IDUs) with 5 ca...",https://www.thejakartapost.com/news/2011/12/16/hivaids-among-housewives-and-children-rise.html
"Charlie Sheen boosted HIV awareness and testing, says study",Research on Charlie Sheen’s disclosure of being HIV-positive shows how star power can influence people—up to increasing awareness on public health,['The Jakarta Post'],2017-05-22,The Jakarta Post,"Research on Charlie Sheen’s disclosure of being HIV-positive shows how star power can influence people—up to increasing awareness on public health. When actor Charlie Sheen publicly revealed he was HIV-positive last November 17, 2015, researchers found that there was an uptick in both online searches on HIV and in sales of home-testing kits. What’s striking is that Sheen’s public disclosure increased sales of HIV home-testing kit OraQuick almost eight times more than after long-running awareness campaign World AIDS Day, which has been held every December 1 since 1988. San Diego State University Graduate School of Public Health research professor John W. Ayers headed the research that analyzed Google search data, which found that there were millions of searches on HIV prevention and testing after Sheen discussed his illness. Notable was that there was no call on HIV awareness at that time from either Sheen or public health leaders. The study was published in JAMA Internal Medicine. Read also: Which countries have the best healthcare? Ayers and his team then analyzed search queries and sales of home-testing kit OraQuick within the United States. They found that there was a correlation between the online searches on HIV and testing to the number of home-testing kits purchased. OraQuick is an oral swab test and is the ”only rapid in-home HIV test kit available in the United States,” according to EurekAlert.",{},"['searches', 'public', 'hiv', 'kit', 'sales', 'awareness', 'boosted', 'sheen', 'hometesting', 'research', 'testing', 'charlie', 'study', 'oraquick']","Research on Charlie Sheen’s disclosure of being HIV-positive shows how star power can influence people—up to increasing awareness on public health. When actor Charlie Sheen publicly revealed he was HIV-positive last November 17, 2015, researchers found that there was an uptick in both online searches on HIV and in sales of home-testing kits. Notable was that there was no call on HIV awareness at that time from either Sheen or public health leaders. Ayers and his team then analyzed search queries and sales of home-testing kit OraQuick within the United States. They found that there was a correlation between the online searches on HIV and testing to the number of home-testing kits purchased.",https://www.thejakartapost.com/life/2017/05/22/charlie-sheen-boosted-hiv-awareness-and-testing-says-study-.html
"China sees 104,000 new HIV/AIDs cases","China diagnosed 104,000 new cases of HIV/AIDS in 2014, media reported Friday, highlighting growth in infections in the country despite a comparatively low overall rate",['The Jakarta Post'],2015-01-17,The Jakarta Post,"China diagnosed 104,000 new cases of HIV/AIDS in 2014, media reported Friday, highlighting growth in infections in the country despite a comparatively low overall rate. The figure was a 14 percent increase on the number of new cases diagnosed in 2013, the Beijing Times cited the countrys health administration as saying. Chinese state-run media said last month that half a million people -- less than 0.04 percent of Chinas total population -- were living with the disease or the virus, although hundreds of thousands more are thought to be undiagnosed. Discrimination against those with the virus remains an issue at schools, hospitals, workplaces and other establishments across China, a factor that experts say hampers efforts to diagnose and treat it. The United Nations anti-AIDS body does not carry 2013 statistics for China on its website, but said in a 2012 report that HIV/AIDs prevalence remains low in the country compared to global averages. It added that 39,000 cases were diagnosed in 2011. Chinas National Center for AIDS/STD Control and Prevention last year estimated that as many as 810,000 people are living with HIV/AIDS in the country, including those who have not yet been diagnosed, out of a total population of 1.36 billion.",{},"['remains', 'hivaids', 'virus', 'sees', 'cases', 'total', 'diagnosed', 'media', 'china', '104000', 'country', 'population']","China diagnosed 104,000 new cases of HIV/AIDS in 2014, media reported Friday, highlighting growth in infections in the country despite a comparatively low overall rate. The figure was a 14 percent increase on the number of new cases diagnosed in 2013, the Beijing Times cited the country's health administration as saying. Discrimination against those with the virus remains an issue at schools, hospitals, workplaces and other establishments across China, a factor that experts say hampers efforts to diagnose and treat it. The United Nations' anti-AIDS body does not carry 2013 statistics for China on its website, but said in a 2012 report that HIV/AIDs prevalence remains 'low' in the country compared to global averages. It added that 39,000 cases were diagnosed in 2011.",https://www.thejakartapost.com/news/2015/01/17/china-sees-104000-new-hivaids-cases.html
Issue of the day: Yogya bus drivers test positive for HIV/AIDS,Voluntary test: A bus driver raises his left-hand to take a blood sample for the HIV/AIDS test,['The Jakarta Post'],2015-12-04,The Jakarta Post,"Dec. 1, 2015 The Yogyakarta Health Agency says that from 1993 to September 2015, 45 bus drivers tested positive for HIV/AIDS in the province. Referring to the World Health Organization (WHO) rule of thumb, which says that one identified HIV-positive person represents nine other unidentified ones, it is calculated that in reality, 450 people in the employment group have the deadly viral infection. People who work in the transportation sector are among those with a high risk of at least becoming part of the transmission chain of HIV, Yogyakarta AIDS Commission (KPA Yogyakarta) secretary Riswanto said on the sidelines of a seminar on HIV/AIDS control in Yogyakarta on Tuesday. Dozens of bus drivers and civil servants attended the seminar, which was held by the Yogyakarta Transportation, Communication and Informatics Agency. The Transportation Ministry has been appointed as the leading sector in the commemoration of World AIDS Day 2015, which falls on Dec. 1. At the event, the Yogyakarta Health Agency offered free HIV tests and 13 men agreed to take the tests voluntarily. Your comments: Actually religion can help here. Prayer will prevent you from getting HIV, if you pray instead of having sex with a hooker. Orang Biasa How is circumcision helping to tackle HIV in Yogya? Obviously not much! How smart to tell under-educated men naturally reluctant to use condoms that circumcision is a solution to HIV. And as for these dudes, their wives and potentially their children are extremely likely to be infected as well. Benam The multiplier method is a universal and well-studied tool to estimate the real number of people with HIV. Most people with HIV in Indonesia dont even realize they have it. The biggest at-risk group is women married to men who have sex outside the marriage and/or do drugs. We know we have 6 million hardcore drug users here, according to Crocodile Dundee, and the estimate of sex workers approaches 1 million according to our own stats. Maybe we need an island surrounded by nasty beasts to house all these bad people. Kanti Indonesia can test all they want and toss out numbers all over the place. Until they have a working Public Health Department that can investigate and educate that is all they will have: growing numbers. So, they are testing all these people and finding HIV. I wonder if they ever thought about testing their partners. Of course, many 1,000-year-old ideas would need to be scrapped because some of these contacts will be same sex ones. Simaging Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",{},"['transportation', 'tests', 'hivaids', 'test', 'positive', 'hiv', 'men', 'sex', 'yogya', 'drivers', 'bus', 'agency', 'health', 'day', 'issue', 'yogyakarta', 'world', 'testing']","Dec. 1, 2015The Yogyakarta Health Agency says that from 1993 to September 2015, 45 bus drivers tested positive for HIV/AIDS in the province. Dozens of bus drivers and civil servants attended the seminar, which was held by the Yogyakarta Transportation, Communication and Informatics Agency. The Transportation Ministry has been appointed as the leading sector in the commemoration of World AIDS Day 2015, which falls on Dec. 1. At the event, the Yogyakarta Health Agency offered free HIV tests and 13 men agreed to take the tests voluntarily. Of course, many 1,000-year-old ideas would need to be scrapped because some of these contacts will be same sex ones.",https://www.thejakartapost.com/news/2015/12/04/issue-day-yogya-bus-drivers-test-positive-hivaids.html
Comments on other issues: Future uncertain for HIV-positive kids,Jan,['The Jakarta Post'],2016-01-07,The Jakarta Post,"Jan. 4, p5 A month after nine HIV-positive children were forced out of their home amid pressure from local residents in Surakarta, Central Java, the children continue to face an uncertain future, unable to find permanent accommodation, as previously promised by the local administration. Acting Surakarta mayor Budi Yulistianto said that it was not easy for his administration to find a permanent location for the children, citing strong opposition by locals with regard to the presence of the children. The plan [to provide permanent shelter] is still under deliberation. The municipal administration, however, will do its best to ensure that the children acquire permanent accommodation, Budi said on Sunday. Your comments: The focus should be on the acting mayor of Surakarta, Budi Yulistianto. Has the mayor himself reached out or attempted to get help from elsewhere? Perhaps he needs to ask the Health Ministry for help. The mayor needs to do the leg work and be transparent. Want2makecents Actually a friend told me once that human evolution started when people got down from the trees and started exploring and developing things. But that is not the case in Indonesia, where people fell from the trees straight onto a motorbike with a smartphone in their hands. Boneng The discrimination these innocent children face on account of ignorance and extremist religious views is appalling. If anyone has the right to claim refugee status it would be these children. There are civilized countries that would take these children and treat them as human beings. They were not only infected by HIV but were sadly unfortunate enough to be born in a country of darkness, discrimination and hatred. I sincerely hope this story is also read by foreigners in civilized countries so that they can see the daily regression of a country that claims to be democratic and provide equality for all. It is a very sad state of affairs. Willo1246 I would really like to know what kind of arguments the local population uses for their strong opposition of those innocent kids. Or is it just incoherent screaming. Gordon Freeman The village condemns the only ones who had nothing to do with their situation. Tetigo Torduga The strong opposition by locals with regard to the presence of the children is very harsh. Kelapa Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",{},"['surakarta', 'comments', 'uncertain', 'issues', 'children', 'kids', 'mayor', 'hivpositive', 'local', 'trees', 'future', 'permanent', 'opposition', 'budi', 'yulistianto', 'strong']","Acting Surakarta mayor Budi Yulistianto said that it was not easy for his administration to find a permanent location for the children, citing strong opposition by locals with regard to the presence of the children. The municipal administration, however, will do its best to ensure that the children acquire permanent accommodation,' Budi said on Sunday. Your comments:The focus should be on the acting mayor of Surakarta, Budi Yulistianto. Willo1246I would really like to know what kind of arguments the local population uses for their 'strong opposition' of those innocent kids. Tetigo TordugaThe strong opposition by locals with regard to the presence of the children is very harsh.",https://www.thejakartapost.com/news/2016/01/07/comments-other-issues-future-uncertain-hiv-positive-kids.html
Guess what?: Dallas plays HIV-positive character in new film,"JAKARTA: Actor Dallas Pratama said he would play an HIV-positive person in his latest film, Unlimited Love, which is set to hit theaters on Nov",['The Jakarta Post'],2014-11-11,The Jakarta Post,"JAKARTA: Actor Dallas Pratama said he would play an HIV-positive person in his latest film, Unlimited Love, which is set to hit theaters on Nov. 27. In the movie, Dallas plays Prasetyo, who goes to the Netherlands to fulfill his dream but gets infected by the virus after being lured by free sex and drugs. Dallas said he had to perform steamy scenes while they were shooting the film. I had a sex scene with a Dutch lady and with an Indonesian, played by actress Prisia Nasution, Dallas said as quoted by Tribunnews.com. Dallas said the scenes were important for the films overall context. The movies main conflict is on the main characters inner turmoil in telling his HIV status to his friends. To tell them he does not have much time left to live, Dallas said. Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",{},"['x', 'scenes', 'virus', 'character', 'dallas', 'sex', 'hivpositive', 'film', 'premium', 'guess', 'turmoil', 'plays', 'unlimited', 'subscription', 'main']","JAKARTA: Actor Dallas Pratama said he would play an HIV-positive person in his latest film, Unlimited Love, which is set to hit theaters on Nov. 27. In the movie, Dallas plays Prasetyo, who goes to the Netherlands to fulfill his dream but gets infected by the virus after being lured by free sex and drugs. Dallas said he had to perform steamy scenes while they were shooting the film. 'The movie's main conflict is on the main character's inner turmoil in telling his HIV status to his friends. Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",https://www.thejakartapost.com/news/2014/11/11/guess-what-dallas-plays-hiv-positive-character-new-film.html
HIV/AIDS program should involve GWL,"The HIV/AIDS epidemic in Indonesia, especially in West Java, with 42",['The Jakarta Post'],2013-09-13,The Jakarta Post,"The HIV/AIDS epidemic in Indonesia, especially in West Java, with 42.5 million inhabitants, continues to spread. Bony Wiem Lestari, a researcher at the epidemiology and biostatistics department of Bandungs Padjadjaran Universitys (Unpad) medical school, says that housewives, or women who are currently in the low-risk category, could be at risk in the future. This is due to infection from their spouses, especially now when infection from men who have sex with other men is rising, said Bony in a seminar titled Will HIV-Generalized Epidemic Occur in West Java? at the Unpad medical school in Bandung last Thursday. As an illustration, Bony said 432 people were infected with HIV in 2005, with a further 287 with AIDS. This rose in 2011 to 1,556 people infected with HIV and 892 people with AIDS. Although the number of AIDS cases dropped to 461 in 2012, the number of HIV cases increased to 1,895. Failure to handle the HIV/AIDS cases appropriately, said Bony, could lead to around 90,000 people infected with HIV by 2015. Maximum intervention is required, said Bony, adding that HIV/AIDS prevention programs for the gay, transvestite, and men who have sex with other men (GWL) groups remained inadequate. So far, said Bony, the source of infection was largely from the gay group, contributing to around 50 percent of the cases. Okkeu Supriyadi, an activist from Srikandi Pasundan, a group focusing on GWL communities in Bandung, said his group faced difficulties in carrying out counseling due to limited funds. One of the obstacles in advocating HIV/AIDS issues with the GWL communities, said Okkeu, was peoples lack of awareness. He cited as an example when he took dozens of transvestites to the community health clinic (Puskesmas) to undergo sexually transmitted disease (STD) examinations. Some of the Puskesmas staff had apparently provided a responsible person to attend to a patient. If the appointed person was unavailable, other medical workers refused to treat the patient, said Okkeu. Based on research carried out by Srikandi Pasundan, only 43 percent, or 14,324 members of the gay community and only 45 percent of members of the transvestite community, or 405 people were already familiar with HIV/AIDS information. HIV/AIDS counseling for members of the GWL community, said Okkeu, should be enhanced because data showed that the number of younger members, aged between 15 and 24 years old, of the GWL community was increasing. The increase is between five and 10 people each month in Bandung, said Okkeu. Regarding the prevention of HIV/AIDS, West Java AIDS Prevention Commission secretary Pantja Widi said the issue could be resolved if every level of society was involved in the HIV/AIDS prevention drive. HIV is a community health issue and has turned into a social issue. It is not only the responsibility of people in the health sector, but all of us as a society as well, said Pantja, adding that the spread of HIV knew no boundaries of age, sex or occupation. Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",{},"['program', 'hivaids', 'community', 'prevention', 'hiv', 'men', 'bony', 'west', 'members', 'gwl', 'aids', 'involve']","Failure to handle the HIV/AIDS cases appropriately, said Bony, could lead to around 90,000 people infected with HIV by 2015. 'Maximum intervention is required,' said Bony, adding that HIV/AIDS prevention programs for the gay, transvestite, and men who have sex with other men (GWL) groups remained inadequate. One of the obstacles in advocating HIV/AIDS issues with the GWL communities, said Okkeu, was people's lack of awareness. HIV/AIDS counseling for members of the GWL community, said Okkeu, should be enhanced because data showed that the number of younger members, aged between 15 and 24 years old, of the GWL community was increasing. Regarding the prevention of HIV/AIDS, West Java AIDS Prevention Commission secretary Pantja Widi said the issue could be resolved if every level of society was involved in the HIV/AIDS prevention drive.",https://www.thejakartapost.com/news/2013/09/13/hivaids-program-should-involve-gwl.html
Gay dating app Grindr scorched for handling of HIV data,Gay dating app Grindr was under fire on Monday for sharing information about users' HIV status or locations with two companies enlisted to optimize its software.,['The Jakarta Post'],2018-04-03,The Jakarta Post,"Gay dating app Grindr was under fire on Monday for sharing information about users HIV status or locations with two companies enlisted to optimize its software. Grindr chief technology officer Scott Chen said in a Tumblr post that sharing data with partners such as Apptimize and Localytics was ""industry practice"" and that steps were taken to protect peoples privacy. ""As a company that serves the LGBTQ community, we understand the sensitivities around HIV status disclosure,"" Chen said. ""Our goal is and always has been to support the health and safety of our users worldwide."" Grindr users have the option of sharing their HIV status and when they were most recently tested. Researchers worried that including the health information with other data such as location and email address could result in people being identified. Online rights champion Electric Frontier Foundation called Grindrs response ""disappointing."" The Los Angeles-based company said that it uses Apptimize and Localytics to test and validate its platform, and that data it shares with them could include users HIV status or location fields. Read also: Looking for love on a dating app? You may find music instead Sensitive data is encrypted when sent, and vendors are under strict contractual terms to keep it secure and confidential, according to Chen. Norwegian nonprofit research group SINTEF uncovered the data sharing, and concern spread in the US after Buzzfeed reported the findings. ""Grindr has never, nor will we ever sell personally identifiable user information –- especially information regarding HIV status or last test date -– to third parties or advertisers,"" Chen said. He noted though that Grindr is a public platform, and that should be kept in mind when deciding what to put in profiles. News website Axios reported that Grindrs security chief said the company has stopped sharing users HIV status with its third-party vendors. ""You guys should just close up now,"" read one of the few comments in an online chat forum under the Grindr post at Tumblr. ""No one cares about your efforts or industry standards. You betrayed the LGBT community in more than just the one way.""",{},"['status', 'data', 'users', 'test', 'hiv', 'handling', 'company', 'information', 'dating', 'app', 'sharing', 'scorched', 'grindr', 'gay', 'chen']","Gay dating app Grindr was under fire on Monday for sharing information about users' HIV status or locations with two companies enlisted to optimize its software. ""As a company that serves the LGBTQ community, we understand the sensitivities around HIV status disclosure,"" Chen said. Grindr users have the option of sharing their HIV status and when they were most recently tested. Norwegian nonprofit research group SINTEF uncovered the data sharing, and concern spread in the US after Buzzfeed reported the findings. News website Axios reported that Grindr's security chief said the company has stopped sharing users' HIV status with its third-party vendors.",https://www.thejakartapost.com/life/2018/04/03/gay-dating-app-grindr-scorched-for-handling-of-hiv-data.html
HIV experts mourn MH17 crash,"World scientists and advocates of HIV/AIDS are mourning the loss of renowned colleagues on board Malaysian Airlines flight MH17, which crashed over Ukraine, killing all 298 people on board last week",['The Jakarta Post'],2014-07-20,The Jakarta Post,"World scientists and advocates of HIV/AIDS are mourning the loss of renowned colleagues on board Malaysian Airlines flight MH17, which crashed over Ukraine, killing all 298 people on board last week. The International AIDS Society (IAS) has confirmed the deaths of at least six delegates traveling to the 20th International AIDS Conference (AIDS 2014) in Melbourne, Australia, including former IAS president Joep Lange. The extent of our loss is hard to comprehend or express, said the president of the IAS, Francoise Barre-Sinoussi, during the press conference at the Melbourne Convention Center on Saturday. We are very devastated by the tragedy. We grieve alongside all of those throughout the world who have lost friends and families in this senseless tragedy, the IAS president said. The IAS and the AIDS 2014 will pay tribute to the loss of the scientists and HIV advocates at the official opening of the 20th International AIDS Conference on Sunday evening. The loss of their colleagues would certainly affect the mood of the conference, but their spirits would continue to inspire the international AIDS community to work harder to end the epidemic, Sinoussi added. Our colleagues were traveling because of their dedication to bringing an end to AIDS, said Owen Ryan, executive director of the International Society. We will honor their commitment and keep them in our hearts as we begin our program on Sunday, Ryan said. The AIDS 2014 brings together representatives of science, civil society, politics and the private sector to discuss together at an international level the most pressing issues linked to HIV/AIDS. Former US president Bill Clinton will deliver the keynote address on July 23.",{},"['traveling', 'mourn', 'hiv', 'ias', 'conference', 'colleagues', 'crash', 'president', 'mh17', 'loss', 'world', 'tragedy', 'international', 'aids', 'experts']","World scientists and advocates of HIV/AIDS are mourning the loss of renowned colleagues on board Malaysian Airlines flight MH17, which crashed over Ukraine, killing all 298 people on board last week. The International AIDS Society (IAS) has confirmed the deaths of at least six delegates traveling to the 20th International AIDS Conference (AIDS 2014) in Melbourne, Australia, including former IAS president Joep Lange. We grieve alongside all of those throughout the world who have lost friends and families in this senseless tragedy,' the IAS president said. The IAS and the AIDS 2014 will pay tribute to the loss of the scientists and HIV advocates at the official opening of the 20th International AIDS Conference on Sunday evening. 'Our colleagues were traveling because of their dedication to bringing an end to AIDS,' said Owen Ryan, executive director of the International Society.",http://www.thejakartapost.com/news/2014/07/20/hiv-experts-mourn-mh17-crash.html
"Jakarta lays on free, confidential HIV tests for all",Check up: A medical official takes a blood sample from Jakarta Deputy Governor Basuki Tjahaja Purnama as part of a program of free HIV/AIDS tests at the City Council in Jakarta on Tuesday,['The Jakarta Post'],2013-10-23,The Jakarta Post,"Seeing an increase in HIV cases in Jakarta, the city administration and the Jakarta chapter of the National AIDS Commission (KPAP Jakarta) are offering free, confidential HIV testing and counseling for a month from Tuesday to Nov. 21. Teams manned by the Jakarta Health Agency and Commission staff as well as relevant NGOs will be deployed to provide a Voluntary Counseling and Testing (VCT) program in public places, including shopping malls, targeting a wider section of the populace in the citys five municipalities. Free tests are already available at Puskesmas (community health centers) and state hospitals for the holders of the Jakarta Health Card (KJS). However, organized tests previously only targeted high-risk groups in red-light districts and drug offenders in prisons. Jakarta Deputy Governor Basuki Ahok Tjahaja Purnama, who is KPAP Jakarta executive chairman, took the test on Tuesday to mark the launch of the program at City Hall. I am willingly taking the test now. Why dont others take it too? he said, calling out to the public and civil servants. Its just like having diabetes. The sooner you know you have it, the easier it will be to be treated. It will turn to a life-threatening condition if HIV develops into AIDS. The number of HIV/AIDS cases has increased over the years. Data from the National Commission on HIV/AIDS Prevention in 2012 showed Jakarta was the province with the most incidences of HIV/AIDS. KPAP Jakarta recorded 20,775 HIV cases in Jakarta in 2012, an increase of 9.3 percent from last years 18,999. Meanwhile, the number of AIDS cases slightly increased from 5,117 in 2011 to 5,118 in 2012. Jakarta Health Agency head Dien Emmawati said most of the new cases were found among non high-risk groups. According to our survey, sexually active heterosexual people topped injecting drug users as having the most potential to be infected, she said. KPAP Jakarta secretary Rohana Manggala said the VCT was intended to break the iceberg phenomenon where only an estimation of 40 percent of HIV cases had been revealed, suspecting that the non high-risk groups, including housewives and children, sat at the bottom of the iceberg. The test aims also to eradicate discrimination against people with HIV/AIDS as the public in general can easily take the test, so people do not think it a curse or a disease of sinners, she said, adding the program would increase the awareness of people toward HIV/AIDS. Rohana said the commission targeted 10,000 people to take the tests in a month and planned to conduct the same program next year. The health agency and the commission would upload the location of the mobile VCT teams at kpapjakarta.org. Dien said the puskesmas also provided the same service for free but providing the service in public spaces would encourage more people to take the test. We use the new HIV screening with Nucleid Acid Testing [NAT] method, which is more accurate, she said, adding the result could be known in only 15 minutes. It costs around Rp 300,000 (US$26.7) to take the test in private hospitals. Dien said the VCT program was also crucial for pregnant women. If the mother is infected, she should take medication to reduce the risk of transferring the virus to the baby. Ahok said the city administration was concerned more about low-income people who engaged in unprotected sex. Middle- and upper-class people are usually aware of the risk of HIV/AIDS, he said. According to the provincial commission, among the HIV-infected are teenagers. However, in its survey revealed last year, only 21.7 percent of those in the 15-24 age group of respondents were well informed about HIV/AIDS and its prevention. Your premium period will expire in 0 day(s) close x Get 50% off for Premium Subscription Renew your subscription to get unlimited access",{},"['jakarta', 'lays', 'program', 'hivaids', 'test', 'cases', 'hiv', 'commission', 'tests', 'health', 'vct', 'confidential', 'public', 'free']","Seeing an increase in HIV cases in Jakarta, the city administration and the Jakarta chapter of the National AIDS Commission (KPAP Jakarta) are offering free, confidential HIV testing and counseling for a month from Tuesday to Nov. 21. Free tests are already available at Puskesmas (community health centers) and state hospitals for the holders of the Jakarta Health Card (KJS). 'The number of HIV/AIDS cases has increased over the years. KPAP Jakarta recorded 20,775 HIV cases in Jakarta in 2012, an increase of 9.3 percent from last year's 18,999. Jakarta Health Agency head Dien Emmawati said most of the new cases were found among non high-risk groups.",https://www.thejakartapost.com/news/2013/10/23/jakarta-lays-free-confidential-hiv-tests-all.html
