Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
At least 400 streams destroyed in Bandarban,'The illegal extraction of stones and boulders from streams and hills has caused many brooks and streams to dry up',,2019-04-21,Dhaka Tribune,"Unchecked construction has led to hundreds of streams drying up in Bandarban Syed Zakir Hossain/Dhaka Tribune The illegal extraction of stones and boulders from streams and hills has caused many brooks and streams to dry up At least 400 streams and waterfalls in Bandarban district have dried out due to stone extraction, said experts at a conference. The experts were speaking at a conference arranged by the National River Conservation Commission (NRCC) and Bangladesh Nadi Paribrajak Dal (Bangladesh River Explorers Association), at Bandarban Hill View Convention Center on Friday. ""The illegal extraction of stones and boulders from streams and hills has caused many brooks and streams to dry up,” Nadi Paribrajak Dal President Monirul Islam, said at the event. “All our lives are solely dependent on our rivers so it is high time to preserve them."" The two-day long conference will conclude on Saturday. Deputy Commissioner (DC) of Chittagong, Abdul Mannan, presided over the conference with NRCC chairman, Dr Muzibur Rahman Howlader, as chief guest. Member of the National River Conservation Committee, Sharmeen Sonia Murshid, said: ""Illegal river encroachment is destroying the natural balance of our environment. It should be stopped at once."" River conservation activist Monirul Islam said: ""We should all come forward to preserve our rivers. Sangu, one of the major rivers of Bandarban, needs conservation as soon as possible."" The conference will include seminars and informative sessions on river conservation, water crisis and solutions in hill tract areas, and development projects to mitigate problems.",{},"['rivers', 'bandarban', 'streams', 'destroyed', '400', 'extraction', 'stones', 'illegal', 'conservation', 'conference', 'preserve', 'river']","Unchecked construction has led to hundreds of streams drying up in Bandarban Syed Zakir Hossain/Dhaka Tribune'The illegal extraction of stones and boulders from streams and hills has caused many brooks and streams to dry up'At least 400 streams and waterfalls in Bandarban district have dried out due to stone extraction, said experts at a conference. ""The illegal extraction of stones and boulders from streams and hills has caused many brooks and streams to dry up,” Nadi Paribrajak Dal President Monirul Islam, said at the event. Member of the National River Conservation Committee, Sharmeen Sonia Murshid, said: ""Illegal river encroachment is destroying the natural balance of our environment. Sangu, one of the major rivers of Bandarban, needs conservation as soon as possible."" The conference will include seminars and informative sessions on river conservation, water crisis and solutions in hill tract areas, and development projects to mitigate problems.",https://www.dhakatribune.com/bangladesh/2019/04/21/at-least-400-streams-destroyed-in-bandarban
ATM Shamsuzzaman on life support again,"ATM Samsuzzaman is admitted at Asgar Ali Hospital in the city. On May 3, the doctors had taken off the life support as his health condition was improving",,2019-05-06,Dhaka Tribune,"ATM Shamsuzzaman Facebook ATM Samsuzzaman is admitted at Asgar Ali Hospital in the city. On May 3, the doctors had taken off the life support as his health condition was improving The health condition of veteran actor ATM Shamsuzzaman has deteriorated. He was put on life support, again, the morning of May 6, reports Bangla Tribune. His daughter, Koyel Ahmed, confirmed the news to Bangla Tribune. She said: “Since this morning, my father’s pneumonia has worsened and started to become infected, so the doctors put him on life support again.” “If his health condition improves, the doctors will take him off life support and keep him under observation, “she added. ATM Samsuzzaman is admitted at Asgar Ali Hospital in the city. On May 3, the doctors had taken off the life support as his health condition was improving. The renowned actor was hospitalized on Friday, April 26, underwent surgery on Saturday, April 27, and was placed under a 72-hour observation. Born on September 10, 1941, in Noakhali, the actor was awarded the Ekushey Padak in 2015. He won the Bangladesh National Film Awards five times for his roles in: “Dayee Ke?” (1987), “Madam Fuli” (1999), “Churiwala” (2001), “Mon Bosena Porar Table E” (2009), and “Chorabali” (2012).",{},"['life', 'support', 'morning', 'actor', 'doctors', 'atm', 'shamsuzzaman', 'samsuzzaman', 'condition', 'health', 'taken']","ATM Shamsuzzaman FacebookATM Samsuzzaman is admitted at Asgar Ali Hospital in the city. On May 3, the doctors had taken off the life support as his health condition was improvingThe health condition of veteran actor ATM Shamsuzzaman has deteriorated. He was put on life support, again, the morning of May 6, reports Bangla Tribune. She said: “Since this morning, my father’s pneumonia has worsened and started to become infected, so the doctors put him on life support again.”“If his health condition improves, the doctors will take him off life support and keep him under observation, “she added. On May 3, the doctors had taken off the life support as his health condition was improving.",https://www.dhakatribune.com/showtime/2019/05/06/atm-shamsuzzaman-on-life-support-again
Jugantor journo arrested under Digital Security Act,He is one of five journalists accused in a case filed by Swechchhasebak League's Nababganj unit Organizing Secretary Md Polash with Dohar police station,,2019-02-21,Dhaka Tribune,"Representational photo He is one of five journalists accused in a case filed by Swechchhasebak Leagues Nababganj unit Organizing Secretary Md Polash with Dohar police station Police arrested Abu Zafar, the Keraniganj correspondent of the daily Jugantor, on Tuesday night in a case filed under the Digital Security Act. He is one of five journalists accused in a case filed by Swechchhasebak Leagues Nababganj unit Organizing Secretary Md Polash with Dohar police station. Zafar was sent to jail after he was produced before the local court on Wednesday, said Dohar police station OC Md Sazzad Hossain. He, however, declined to disclose identities of the other journalists. Journalists from Keraniganj, Dohar and Nawabganj condemned the arrest and demanded his immediate release.",{},"['secretary', 'filed', 'digital', 'swechchhasebak', 'md', 'dohar', 'jugantor', 'case', 'polash', 'journo', 'act', 'unit', 'security', 'organizing', 'nababganj', 'arrested']","Representational photoHe is one of five journalists accused in a case filed by Swechchhasebak League's Nababganj unit Organizing Secretary Md Polash with Dohar police stationPolice arrested Abu Zafar, the Keraniganj correspondent of the daily Jugantor, on Tuesday night in a case filed under the Digital Security Act. He is one of five journalists accused in a case filed by Swechchhasebak League's Nababganj unit Organizing Secretary Md Polash with Dohar police station. Zafar was sent to jail after he was produced before the local court on Wednesday, said Dohar police station OC Md Sazzad Hossain. He, however, declined to disclose identities of the other journalists. Journalists from Keraniganj, Dohar and Nawabganj condemned the arrest and demanded his immediate release.",https://www.dhakatribune.com/bangladesh/nation/2019/02/21/jugantor-journo-arrested-under-digital-security-act
"Ministry launches roadmap, action plan to implement NDC",The action plan covers the period from 2016 to 2025,,2019-02-07,Dhaka Tribune,"Officials from different ministries unveil the roadmap and action plan to implement Bangladesh’s Nationally Determined Contributions (NDC) at CIRDAP auditorium, Dhaka on Thursday, February 7, 2019Rajib Dhar/Dhaka Tribune The action plan covers the period from 2016 to 2025 The Ministry of Environment, Forest and Climate Change has launched a roadmap and action plan to implement Bangladesh’s Nationally Determined Contributions (NDC) in three sectors, at the Centre on Integrated Rural Development for Asia and the Pacific. Thursday’s event saw the roadmap unveiled and participants at the event set out a vision to track implementation of the NDC via its national arrangements for monitoring, reporting, and verification. Shahab Uddin from the Bangladesh Forest Department, of the Ministry of Environment and Forests, launched the roadmap while Abdullah Al Mohsin Chowdhury, secretary-in-charge of the Ministry of Environment and Forests presided over the program. Shahab Uddin said: “Bangladesh is one of the countries most-susceptible to the effects of climate change; though it emits less carbon in comparison to developed countries. “However, our government has been adopting strategies to tackle climate change.” He added: “If the developed countries come forward to tackle climate change and provide sufficient and appropriate support then it will be possible to save our world.” To implement the Paris Agreement—which was ratified in 2016—the Bangladesh NDC implementation roadmap covers the period from 2016 to 2025. It focuses on the transport, power, and industry sectors in the period leading up to 2020. Additional Secretary Nurul Quadir of the Ministry of Environment, Forest and Climate Change gave a presentation on the plan. According to the presentation, the roadmap identifies 28 specific cross-cutting actions—along with detailed actions—as well as anticipated deadlines and indicative costs for each of the sectors. Nurul Quadir said: “Bangladesh’s NDC implementation includes issues to ensure holistic and effective measures are taken to strengthen climate resilience. “The NDC also plans to take a balanced approach to the action needed to deliver on greenhouse gas reduction targets.”",{},"['plan', 'implementation', 'ministry', 'roadmap', 'launches', 'environment', 'ndc', 'implement', 'action', 'climate', 'change', 'period']","Officials from different ministries unveil the roadmap and action plan to implement Bangladesh’s Nationally Determined Contributions (NDC) at CIRDAP auditorium, Dhaka on Thursday, February 7, 2019Rajib Dhar/Dhaka TribuneThe action plan covers the period from 2016 to 2025The Ministry of Environment, Forest and Climate Change has launched a roadmap and action plan to implement Bangladesh’s Nationally Determined Contributions (NDC) in three sectors, at the Centre on Integrated Rural Development for Asia and the Pacific. Shahab Uddin said: “Bangladesh is one of the countries most-susceptible to the effects of climate change; though it emits less carbon in comparison to developed countries. Additional Secretary Nurul Quadir of the Ministry of Environment, Forest and Climate Change gave a presentation on the plan. Nurul Quadir said: “Bangladesh’s NDC implementation includes issues to ensure holistic and effective measures are taken to strengthen climate resilience. “The NDC also plans to take a balanced approach to the action needed to deliver on greenhouse gas reduction targets.”",https://www.dhakatribune.com/bangladesh/government-affairs/2019/02/07/ministry-of-environment-forest-and-climate-change-launches-ndc-roadmap
Hasan Mahmud assures support to credible media outlets,The new information minister says unfinished jobs will be finished,,2019-01-07,Dhaka Tribune,"File photo of Information Minister Dr Hasan Mahmud Dhaka Tribune The new information minister says unfinished jobs will be finished The new Information Minister Dr Hasan Mahmud has said that he will consider providing state assistance to good media outlets that cannot perform smoothly for various obstacles. ""I will look into how the state can assist credible and good media in the truest sense, be it either newspaper or television, that are unable to do good work for various barriers,"" he told reporters in his immediate reaction after taking oath as the information minister at Bangabhabanin Dhaka on Monday, reports UNB. Hasan said he has just taken oath and would talk to officials concerned at his ministry to work out the next steps to assist those media outlets. The new minister praised his predecessor Hasanul Haq Inu. “He [Inu] did a very good job during his tenure.” Noting that Inu took many initiatives, Hasan said he would implement the previous minister’s unfinished jobs as per directives of Prime Minister Sheikh Hasina. Hasan Mahmud, also the Awami Leagues publication and publicity secretary, was elected MP from the Chittagong 7 constituency in the 11th general election held on December 30. He had been appointed state minister for foreign affairs in January 2009 in Sheikh Hasinas cabinet, but was moved to the position of state minister for environment and forests six months later. In November 2011, he was promoted as the full minister of environment and forest and served in the position until the end of 2013.",{},"['support', 'media', 'outlets', 'hasan', 'assures', 'minister', 'work', 'information', 'various', 'credible', 'inu', 'mahmud', 'good', 'state']","File photo of Information Minister Dr Hasan Mahmud Dhaka TribuneThe new information minister says unfinished jobs will be finishedThe new Information Minister Dr Hasan Mahmud has said that he will consider providing state assistance to good media outlets that cannot perform smoothly for various obstacles. Hasan said he has just taken oath and would talk to officials concerned at his ministry to work out the next steps to assist those media outlets. Hasan Mahmud, also the Awami League's publication and publicity secretary, was elected MP from the Chittagong 7 constituency in the 11th general election held on December 30. He had been appointed state minister for foreign affairs in January 2009 in Sheikh Hasina's cabinet, but was moved to the position of state minister for environment and forests six months later. In November 2011, he was promoted as the full minister of environment and forest and served in the position until the end of 2013.",https://www.dhakatribune.com/bangladesh/government-affairs/2019/01/07/hasan-mahmud-assures-support-to-credible-media-outlets
Bangladesh Navy gets 2 warships,"Each of the ship is 90 metres in length and 11 metres in width, and can sail at top speed of 25 knots",,2019-04-28,Dhaka Tribune,"BNS Sangram and BNS Prottasha at Chittagong Naval Jetty ISPR Each of the ship is 90 metres in length and 11 metres in width, and can sail at top speed of 25 knots Two new Bangladesh Navy warships--‘BNS Sangram’ and ‘BNS Prottasha’ - arrived at Chittagong Naval Jetty. Chittagong Naval Zone Commander, Rear Admiral Abu Ashraf BSP, NCC, PSC welcomed the china made ships as the chief guest, on Saturday. High officials, and a large number of sailors from Bangladesh navy were present on the occasion, according to a press statement from Inter-Service Public Relations (ISPR). Each of the ship is 90 metres in length and 11 metres in width, and can sail at the top speed of 25 knots (nautical miles per hour). Equipped with two modern artillery guns, land to air, and ground-to-ground missile, sophisticated 3D radars, fire control systems, radar jamming systems, and various types of combat equipment, these ships are capable of hitting enemy airplanes, ships, and establishments. Both ships have helicopter decks, said the release. An agreement was signed with Chinas Ship Building and Offshore International Company Limited on September 29, 2015, to build the two corvettes for Bangladesh Navy. The construction of the two ships started with steel cutting on August 09, 2016, and the builder handed over these ships on March 28, 2019. The warships sailed 8,000 km, from Yantian port of China through Kalang port of Malaysia, and arrived at the naval jetty.",{},"['naval', 'metres', 'ships', 'warships', 'bns', 'width', 'bangladesh', 'speed', 'sangram', 'ship', 'systems', 'navy', 'gets']","BNS Sangram and BNS Prottasha at Chittagong Naval Jetty ISPREach of the ship is 90 metres in length and 11 metres in width, and can sail at top speed of 25 knotsTwo new Bangladesh Navy warships--‘BNS Sangram’ and ‘BNS Prottasha’ - arrived at Chittagong Naval Jetty. Chittagong Naval Zone Commander, Rear Admiral Abu Ashraf BSP, NCC, PSC welcomed the china made ships as the chief guest, on Saturday. High officials, and a large number of sailors from Bangladesh navy were present on the occasion, according to a press statement from Inter-Service Public Relations (ISPR). An agreement was signed with China's Ship Building and Offshore International Company Limited on September 29, 2015, to build the two corvettes for Bangladesh Navy. The warships sailed 8,000 km, from Yantian port of China through Kalang port of Malaysia, and arrived at the naval jetty.",https://www.dhakatribune.com/bangladesh/military-affairs/2019/04/28/bangladesh-navy-gets-2-warships
21 awarded with Ekushey Padak 2019,Prime Minister Sheikh Hasina will present the awards at an event on February 20,,2019-02-06,Dhaka Tribune,"File photo of Ekushey Padak Courtesy Prime Minister Sheikh Hasina will present the awards at an event on February 20 Twenty-one eminent personalities will get the countrys second-highest civilian award, Ekushey Padak, this year in recognition of their contributions to various fields. The Cultural Affairs Ministry announced the names of the recipients on Wednesday. Prof Halima Khatun (posthumous), Advocate Golam Arif Tipu and Prof Monowara Islam have been selected for their roles in the 1952 Language Movement. Subir Nandi, Azam Khan (posthumous) and Khairul Anam Shakil are being recognized for their contributions to music, while Lucky Enam, Suborna Mustafa and Liaquat Ali Lucky for performing arts. Sayeda Khanam and Jamal Uddin Ahmed have been chosen for their contributions to photography and fine arts respectively, while Khitindra Chandra Baishya is getting the award for his role in the 1971 Liberation War. Dr Biswajit Ghosh and Dr Mahbubul Haque have been picked for the award for their research, while Dr Pranab Kumar Barua is being awarded for his contribution to education. Rizia Rahman, Imdadul Haq Milon, Ashim Saha, Anwara Syed Haq, Mainul Ahsan Saber and Harishankar Jaladas are getting the award for contributing to language and literature. Each recipient will get a gold medal, a certificate and a cheque for Tk2 lakh. Prime Minister Sheikh Hasina will hand over the Ekushey Padak to the awardees at a ceremony at the Bangabandhu International Conference Centre on February 20. Winners of Ekushey Padak 2018 Last year, the recipients of Ekushey Padak were: AZM Takiullah(posthumous) and Prof Dr Mirza Mazharul Islam for their role in the Language Movement, while Sheikh Sadi Khan, Sujoy Sham, Indra Mohan Rajbanshi, Khurshid Alam, and Motiul Haque Khan won the award for music. Minu Haque and Humayun Faridi (posthumous) got the award for dance and acting, respectively, while Nikhil Sen, Kalidas Karmakar, and Golam Mostofa for drama, fine arts, and photography. Ranesh Moitro and Professor Julekha Haque (posthumous) and Dr Mainul Islam won the award for journalism, research, and economics, respectively, while the government announced the name of Ilias Kanchan for social work. Syed Manzoorul Islam, Saiful Islam Khan (poet Hayat Saef), Subrata Barua, Robiul Hussain, and Khalekdad Chowdhury received the award for language and literature. Winners of Ekushey Padak 2017 Those who won the award in 2017 were: Poets Omar Ali (posthumously) and Sukumar Barua for language and literature; Tanvir Mokammel for film; Sara Zaker for acting; Dr Zamilur Reza Choudhury for science and technology; Professor Dr Sharifa Khatun for her role in the Language Movement; Shushama Das, Julhas Uddin Ahmed, Rahmatullah Al Mahmud Selim and Ustad Ajijul Islam for music; Syed Abdullah Khalid for sculpture; Abul Momen and Swadesh Roy for journalism; Syed Akram Hossain for research; Prof Emeritus Dr Alamgir Mohammad Sirajuddin in Education; Prof Dr Mahmud Hasan in Social Welfare; and Shamim Ara Nipa in choreography.",{},"['prof', 'haque', 'awarded', 'award', 'khan', 'ekushey', 'padak', 'posthumous', 'islam', '21', 'dr', 'language', '2019']","File photo of Ekushey Padak CourtesyPrime Minister Sheikh Hasina will present the awards at an event on February 20Twenty-one eminent personalities will get the country's second-highest civilian award, Ekushey Padak, this year in recognition of their contributions to various fields. Subir Nandi, Azam Khan (posthumous) and Khairul Anam Shakil are being recognized for their contributions to music, while Lucky Enam, Suborna Mustafa and Liaquat Ali Lucky for performing arts. Prime Minister Sheikh Hasina will hand over the Ekushey Padak to the awardees at a ceremony at the Bangabandhu International Conference Centre on February 20. Winners of Ekushey Padak 2018Last year, the recipients of Ekushey Padak were:AZM Takiullah(posthumous) and Prof Dr Mirza Mazharul Islam for their role in the Language Movement, while Sheikh Sadi Khan, Sujoy Sham, Indra Mohan Rajbanshi, Khurshid Alam, and Motiul Haque Khan won the award for music. Syed Manzoorul Islam, Saiful Islam Khan (poet Hayat Saef), Subrata Barua, Robiul Hussain, and Khalekdad Chowdhury received the award for language and literature.",https://www.dhakatribune.com/bangladesh/people/2019/02/06/2019-ekushey-padak-recipients-announced
Begum Rokeya Uni students demand resignation of VC as PA dean in Rangpur,"According to the students, the final examinations of the public administration department are supposed to take place every 12 months, but they are taking place every 25 months.",,2019-03-22,Dhaka Tribune,"Vice-Chancellor of Begum Rokeya University Nazmul Ahsan| Dhaka Tribune According to the students, the final examinations of the public administration department are supposed to take place every 12 months, but they are taking place every 25 months. Students of Begum Rokeya University, Rangpur (BRUR) on Thursday organized a human chain demanding the resignation of VC Nazmul Ahsan Kalim Ullah as the dean of the public administration department. According to the students, the final examinations of the public administration department are supposed to take place every 12 months, but they are taking place every 25 months. Due to Nazmul Ahsans absence for months on end, the students claim they have been facing 13 months of session jam. They also claimed teachers were being made to work for the Jatiya Nirbachan Parjabekkhan Parishad (Janipop) despite there already being a shortage of teachers at the university. Two teachers of BRUR confirmed the months-long absence of the VC, and said the VC had refused to act otherwise despite repeated requests. The VC could not be reached for comment by phone.",{},"['rokeya', 'place', 'public', 'demand', 'pa', 'teachers', 'administration', 'university', 'students', 'taking', 'resignation', 'uni', 'vc', 'dean', 'rangpur', 'nazmul', 'begum', 'months']","Vice-Chancellor of Begum Rokeya University Nazmul Ahsan| Dhaka TribuneAccording to the students, the final examinations of the public administration department are supposed to take place every 12 months, but they are taking place every 25 months. Students of Begum Rokeya University, Rangpur (BRUR) on Thursday organized a human chain demanding the resignation of VC Nazmul Ahsan Kalim Ullah as the dean of the public administration department. According to the students, the final examinations of the public administration department are supposed to take place every 12 months, but they are taking place every 25 months. Due to Nazmul Ahsan's absence for months on end, the students claim they have been facing 13 months of session jam. Two teachers of BRUR confirmed the months-long absence of the VC, and said the VC had refused to act otherwise despite repeated requests.",https://www.dhakatribune.com/bangladesh/education/2019/03/22/begum-rokeya-uni-students-demand-resignation-of-vc-as-pa-dean-in-rangpur
"Latest news update from ePaper in Bangladesh, World",Latest ePaper news in Bangladesh,,,,,{},"['update', 'world', 'bangladesh', 'epaper', 'latest']",,https://www.dhakatribune.com/articles/epaper/
Hanging body of HSC examinee recovered in Madaripur,The body has been sent to the Madaripur Sadar Hospital morgue for autopsy.,,2019-04-27,Dhaka Tribune,"Map of Madaripur district The body has been sent to the Madaripur Sadar Hospital morgue for autopsy. Police have recovered a hanging body of HSC examinee in Madaripur. The body of Juthi Sheikh, 20, a student of Govt.Sheikh Hasina Academy & Womens College, was recovered from the Kalkini upazilas Betbari area on Friday. According to police and locals, the girl went to sleep after returning home from a wedding ceremony Thursday evening. In the morning, Juthis family found her hanging from the fan in her room. Her body has been sent to the Madaripur Sadar Hospital morgue for autopsy. Madaripur Additional Superintendent of Police Mohammad Badrul Alam said: “Juthis death is very mysterious. ""On receiving the autopsy report it may be found whether it is a suicide or murder.”",{},"['juthis', 'hospital', 'womens', 'sent', 'recovered', 'sadar', 'madaripur', 'hanging', 'body', 'examinee', 'hsc', 'morgue']","Map of Madaripur districtThe body has been sent to the Madaripur Sadar Hospital morgue for autopsy. Police have recovered a hanging body of HSC examinee in Madaripur. The body of Juthi Sheikh, 20, a student of Govt.Sheikh Hasina Academy & Women's College, was recovered from the Kalkini upazila's Betbari area on Friday. In the morning, Juthi's family found her hanging from the fan in her room. Her body has been sent to the Madaripur Sadar Hospital morgue for autopsy.",https://www.dhakatribune.com/bangladesh/nation/2019/04/27/hanging-body-of-hsc-examinee-recovered-in-madaripur
"Higher pass rate in Rajshahi, more GPA 5 attained in Dhaka","Sylhet performed the poorest in the list of pass rates, GPA 5 scorers",,2019-05-06,Dhaka Tribune,"Students of Dhaka Residential model College celebrate their SSC results at school campus on Monday, May 6, 2019 Dhaka Tribune Sylhet performed the poorest in the list of pass rates, GPA 5 scorers In the eight general educations boards, 82.80% of Secondary School Certificate (SSC)—and equivalent exams—examines have passed the exam; the Rajshahi board has the highest pass rate, while Dhaka has the most GPA 5 scorers. Students in the Rajshahi Education Board—like in previous years—had the best SSC results with a 91.64% pass rate, compared to 86.07% in 2018. The pass rate is lowest in the Sylhet Education Board with 70.83%. The pass rates are: 79.62% in Dhaka, 87.16% in Comilla, 77.41% in Barisal, 90.88% in Jessore, 78.11% in Chittagong, and 84.10% in Dinajpur. Also Read- 100% pass rate at 2,583 institutions On the other hand, a total of 29,687 students from the Dhaka Education Board achieved the highest grade point average—GPA 5—on a scale of 5.00, which is the highest in the country. The number, however, is significantly lower than last year — 41,585 students scored a GPA 5 from the Dhaka board. The number of GPA 5 scorers is lowest in Sylhet — 2,757 students. The amount of GPA 5 scorers is: 22,795 in Rajshahi, 8,764 in Comilla, 9,948 in Jessore, 7,393 in Chittagong, 4,189 in Barisal, and 9,023 in Dinajpur.",{},"['rajshahi', 'gpa', 'students', 'board', 'highest', 'education', 'attained', 'sylhet', 'rate', 'pass', 'higher', 'dhaka']","Students of Dhaka Residential model College celebrate their SSC results at school campus on Monday, May 6, 2019 Dhaka TribuneSylhet performed the poorest in the list of pass rates, GPA 5 scorersIn the eight general educations boards, 82.80% of Secondary School Certificate (SSC)—and equivalent exams—examines have passed the exam; the Rajshahi board has the highest pass rate, while Dhaka has the most GPA 5 scorers. Students in the Rajshahi Education Board—like in previous years—had the best SSC results with a 91.64% pass rate, compared to 86.07% in 2018. The pass rate is lowest in the Sylhet Education Board with 70.83%. The pass rates are: 79.62% in Dhaka, 87.16% in Comilla, 77.41% in Barisal, 90.88% in Jessore, 78.11% in Chittagong, and 84.10% in Dinajpur. The number, however, is significantly lower than last year — 41,585 students scored a GPA 5 from the Dhaka board.",https://www.dhakatribune.com/bangladesh/education/2019/05/06/higher-pass-rate-in-rajshahi-more-gpa-5-attained-in-dhaka
New bank gets central bank approval,Bengal Commercial Bank gets the nod,,2018-12-11,Dhaka Tribune,"Bigstock Bengal Commercial Bank gets the nod Bangladesh Bank’s Board of Directors approved, in principle,to issue a Letter of Intent (LoI) at a meeting on Tuesday in favour of Bengal Commercial Bank, according to official sources. “The meeting found all required documents of the proposed Bengal Commercial Bank to be accurate. All the directors are satisfied and have decided to issue the LoI after the next board meeting,”Sirajul Islam, executive director of the central bank, told reporters after the meeting that was presided over by Bangladesh Bank Governor Fazle Kabir. The approval of the new bank puts the number of scheduled banks in the country to 60; a number stakeholders say is excess of what the economy requires. Bengal Commercial Bank has been initiated by Bengal Group of Industries, a local manufacturer of plastic products. Awami League lawmaker Morshed Alam is the chairman of the group, while his younger brother Jashim Uddin is the chairman of the proposed bank. On October 29, the central bankapproved Community Bank Bangladesh and had also sent back proposals for three proposed banks due to lack of adequate documents to be for licences. Bangladesh Police Welfare Trust owns the Community Bank Bangladesh.",{},"['banks', 'loi', 'meeting', 'issue', 'bangladesh', 'approval', 'bengal', 'commercial', 'bank', 'proposed', 'number', 'central', 'gets']","BigstockBengal Commercial Bank gets the nodBangladesh Bank’s Board of Directors approved, in principle,to issue a Letter of Intent (LoI) at a meeting on Tuesday in favour of Bengal Commercial Bank, according to official sources. “The meeting found all required documents of the proposed Bengal Commercial Bank to be accurate. Bengal Commercial Bank has been initiated by Bengal Group of Industries, a local manufacturer of plastic products. Awami League lawmaker Morshed Alam is the chairman of the group, while his younger brother Jashim Uddin is the chairman of the proposed bank. Bangladesh Police Welfare Trust owns the Community Bank Bangladesh.",https://www.dhakatribune.com/business/banks/2018/12/11/new-bank-on-the-horizon
10-year-old girl raped in Habiganj,She was rushed to Habiganj Sadar Hospital in critical condition by locals,,2019-04-26,Dhaka Tribune,"Representational Image BigStock She was rushed to Habiganj Sadar Hospital in critical condition by locals A 10-year-old fourth-grader has been reportedly raped in Lakhai upazila of Habiganj. She was rescued by locals and rushed to Habiganj Sadar Hospital in critical condition in the late hours of Thursday. Lakhai police station Officer-in-Charge (OC) Emran Hossain said: “The girl’s mother brought a complaint, which stated that her daughter was raped by a local man named Johur Ali, while she was heading back home Thursday night.” Mehedi Hasan, physician of Habiganj Sadar Hospital emergency department said: “The child admitted after being reportedly raped is being given medical attention. After the medical tests we can confirm the rape.” Police are trying to detain the rape suspect connected to the incident, the OC added.",{},"['critical', '10yearold', 'hospital', 'oc', 'rushed', 'girl', 'raped', 'sadar', 'habiganj', 'condition', 'reportedly', 'medical']","Representational Image BigStockShe was rushed to Habiganj Sadar Hospital in critical condition by localsA 10-year-old fourth-grader has been reportedly raped in Lakhai upazila of Habiganj. She was rescued by locals and rushed to Habiganj Sadar Hospital in critical condition in the late hours of Thursday. Lakhai police station Officer-in-Charge (OC) Emran Hossain said: “The girl’s mother brought a complaint, which stated that her daughter was raped by a local man named Johur Ali, while she was heading back home Thursday night.”Mehedi Hasan, physician of Habiganj Sadar Hospital emergency department said: “The child admitted after being reportedly raped is being given medical attention. After the medical tests we can confirm the rape.”Police are trying to detain the rape suspect connected to the incident, the OC added.",https://www.dhakatribune.com/bangladesh/nation/2019/04/26/10-year-old-girl-raped-in-habiganj
MIST hosts Robolution Competition 2019,"More than 1,000 students from all over the country took part in the competition",,2019-04-05,Dhaka Tribune,"Armed Forces Division Principal Staff Officer Lt Gen Md Mahfuzur Rahman visits a stall at the ‘Robolution Competition 2019’ held at the Military Institute of Science and Technology (MIST), on Friday April 5, 2019 ISPR More than 1,000 students from all over the country took part in the competition The Military Institute of Science and Technology (MIST) hosted the Robolution Competition 2019 on its campus in Mirpur Cantonment area, Dhaka on Friday. Armed Forces Division Principal Staff Officer Lt Gen Md Mahfuzur Rahman inaugurated the day-long ceremony as chief guest, a press release from the Inter Services Public Relations Directorate (ISPR) said. MIST acting commandant commodore M Munir Hassan, EECE department head Brig Gen AKM Nazrul Islam, and MIST Robotics Club President Md Raduanul Alam Riad were also present at the event. More than 1,000 students from all over the country took part in the competition. At the event, 250 contestants participated in the line follower event – 200 in bot fight; 150 in soccerbot challenge; 70 in quad copter challenge; 60 in CAD designs; 90 in idea contest; 50 in gaming fest; 60 in poster presentation and 110 students in project shows, individually and in groups.",{},"['competition', 'took', 'mist', 'technology', 'students', 'md', 'gen', 'robolution', 'science', 'hosts', 'staff', '2019']","Armed Forces Division Principal Staff Officer Lt Gen Md Mahfuzur Rahman visits a stall at the ‘Robolution Competition 2019’ held at the Military Institute of Science and Technology (MIST), on Friday April 5, 2019 ISPRMore than 1,000 students from all over the country took part in the competitionThe Military Institute of Science and Technology (MIST) hosted the Robolution Competition 2019 on its campus in Mirpur Cantonment area, Dhaka on Friday. Armed Forces Division Principal Staff Officer Lt Gen Md Mahfuzur Rahman inaugurated the day-long ceremony as chief guest, a press release from the Inter Services Public Relations Directorate (ISPR) said. MIST acting commandant commodore M Munir Hassan, EECE department head Brig Gen AKM Nazrul Islam, and MIST Robotics Club President Md Raduanul Alam Riad were also present at the event. More than 1,000 students from all over the country took part in the competition. At the event, 250 contestants participated in the line follower event – 200 in bot fight; 150 in soccerbot challenge; 70 in quad copter challenge; 60 in CAD designs; 90 in idea contest; 50 in gaming fest; 60 in poster presentation and 110 students in project shows, individually and in groups.",https://www.dhakatribune.com/bangladesh/event/2019/04/05/mist-holds-robolution-competition-2019
